Date,Origin,Dest,fled
10/27/2016,Babylon,Diyala,0
10/27/2016,Babylon,Diyala,0
10/27/2016,Babylon,Diyala,0
10/27/2016,Babylon,Diyala,0
10/27/2016,Babylon,Diyala,0
10/27/2016,Babylon,Diyala,0
10/27/2016,Babylon,Erbil,0
10/27/2016,Babylon,Erbil,0
10/27/2016,Babylon,Erbil,0
10/27/2016,Babylon,Kirkuk,0
10/27/2016,Babylon,Erbil,0
10/27/2016,Babylon,Erbil,0
10/27/2016,Babylon,Erbil,0
10/27/2016,Babylon,Kerbala,0
10/27/2016,Babylon,Kerbala,0
10/27/2016,Babylon,Kerbala,1
10/27/2016,Babylon,Kirkuk,0
10/27/2016,Babylon,Kirkuk,3
10/27/2016,Babylon,Kirkuk,0
10/27/2016,Babylon,Missan,0
10/27/2016,Babylon,Missan,0
10/27/2016,Babylon,Missan,0
10/27/2016,Babylon,Missan,0
10/27/2016,Babylon,Missan,0
10/27/2016,Babylon,Missan,0
10/27/2016,Babylon,Ninewa,0
10/27/2016,Babylon,Ninewa,0
10/27/2016,Babylon,Ninewa,0
10/27/2016,Babylon,Ninewa,0
10/27/2016,Babylon,Ninewa,0
10/27/2016,Babylon,Ninewa,0
10/27/2016,Babylon,Ninewa,0
10/27/2016,Babylon,Ninewa,0
10/27/2016,Babylon,Wassit,0
10/27/2016,Babylon,Wassit,0
10/27/2016,Babylon,Wassit,0
10/27/2016,Babylon,Wassit,0
10/27/2016,Babylon,Wassit,0
10/27/2016,Babylon,Najaf,0
10/27/2016,Babylon,Najaf,0
10/27/2016,Babylon,Najaf,0
10/27/2016,Babylon,Salahal Din,0
10/27/2016,Babylon,Salahal Din,0
10/27/2016,Babylon,Salahal Din,0
10/27/2016,Babylon,Salahal Din,0
10/27/2016,Babylon,Salahal Din,0
10/27/2016,Babylon,Salahal Din,0
10/27/2016,Babylon,Salahal Din,0
10/27/2016,Baghdad,Baghdad,0
10/27/2016,Baghdad,Baghdad,0
10/27/2016,Baghdad,Baghdad,0
10/27/2016,Baghdad,Baghdad,0
10/27/2016,Baghdad,Baghdad,0
10/27/2016,Baghdad,Baghdad,0
10/27/2016,Baghdad,Baghdad,0
10/27/2016,Baghdad,Baghdad,0
10/27/2016,Baghdad,Baghdad,0
10/27/2016,Baghdad,Anbar,0
10/27/2016,Baghdad,Anbar,0
10/27/2016,Baghdad,Anbar,0
10/27/2016,Baghdad,Anbar,0
10/27/2016,Baghdad,Anbar,0
10/27/2016,Baghdad,Anbar,0
10/27/2016,Baghdad,Anbar,0
10/27/2016,Baghdad,Basrah,0
10/27/2016,Baghdad,Basrah,0
10/27/2016,Baghdad,Basrah,0
10/27/2016,Baghdad,Basrah,0
10/27/2016,Baghdad,Basrah,0
10/27/2016,Baghdad,Basrah,0
10/27/2016,Baghdad,Basrah,0
10/27/2016,Baghdad,Muthanna,0
10/27/2016,Baghdad,Muthanna,2
10/27/2016,Baghdad,Muthanna,0
10/27/2016,Baghdad,Qadissiya,0
10/27/2016,Baghdad,Qadissiya,0
10/27/2016,Baghdad,Qadissiya,0
10/27/2016,Baghdad,Qadissiya,0
10/27/2016,Baghdad,Sulaymaniyah,2
10/27/2016,Baghdad,Sulaymaniyah,0
10/27/2016,Baghdad,Sulaymaniyah,0
10/27/2016,Baghdad,Sulaymaniyah,2
10/27/2016,Baghdad,Sulaymaniyah,0
10/27/2016,Baghdad,Sulaymaniyah,0
10/27/2016,Baghdad,Sulaymaniyah,0
10/27/2016,Baghdad,Sulaymaniyah,0
10/27/2016,Baghdad,Sulaymaniyah,0
10/27/2016,Baghdad,Sulaymaniyah,11
10/27/2016,Baghdad,Babylon,0
10/27/2016,Baghdad,Babylon,0
10/27/2016,Baghdad,Babylon,0
10/27/2016,Baghdad,Babylon,0
10/27/2016,Baghdad,Dahuk,0
10/27/2016,Baghdad,Dahuk,0
10/27/2016,Baghdad,Dahuk,0
10/27/2016,Baghdad,Dahuk,39
10/27/2016,Baghdad,Thi Qar,0
10/27/2016,Baghdad,Thi Qar,0
10/27/2016,Baghdad,Thi Qar,0
10/27/2016,Baghdad,Thi Qar,0
10/27/2016,Baghdad,Thi Qar,0
10/27/2016,Baghdad,Diyala,0
10/27/2016,Baghdad,Diyala,0
10/27/2016,Baghdad,Diyala,0
10/27/2016,Baghdad,Diyala,0
10/27/2016,Baghdad,Diyala,0
10/27/2016,Baghdad,Diyala,0
10/27/2016,Baghdad,Erbil,0
10/27/2016,Baghdad,Erbil,75
10/27/2016,Baghdad,Erbil,0
10/27/2016,Baghdad,Kirkuk,0
10/27/2016,Baghdad,Erbil,0
10/27/2016,Baghdad,Erbil,0
10/27/2016,Baghdad,Erbil,0
10/27/2016,Baghdad,Kerbala,0
10/27/2016,Baghdad,Kerbala,0
10/27/2016,Baghdad,Kerbala,0
10/27/2016,Baghdad,Kirkuk,0
10/27/2016,Baghdad,Kirkuk,0
10/27/2016,Baghdad,Kirkuk,0
10/27/2016,Baghdad,Missan,0
10/27/2016,Baghdad,Missan,0
10/27/2016,Baghdad,Missan,1
10/27/2016,Baghdad,Missan,0
10/27/2016,Baghdad,Missan,0
10/27/2016,Baghdad,Missan,0
10/27/2016,Baghdad,Ninewa,0
10/27/2016,Baghdad,Ninewa,0
10/27/2016,Baghdad,Ninewa,0
10/27/2016,Baghdad,Ninewa,0
10/27/2016,Baghdad,Ninewa,0
10/27/2016,Baghdad,Ninewa,0
10/27/2016,Baghdad,Ninewa,0
10/27/2016,Baghdad,Ninewa,0
10/27/2016,Baghdad,Wassit,0
10/27/2016,Baghdad,Wassit,0
10/27/2016,Baghdad,Wassit,0
10/27/2016,Baghdad,Wassit,0
10/27/2016,Baghdad,Wassit,0
10/27/2016,Baghdad,Najaf,0
10/27/2016,Baghdad,Najaf,0
10/27/2016,Baghdad,Najaf,0
10/27/2016,Baghdad,Salahal Din,0
10/27/2016,Baghdad,Salahal Din,0
10/27/2016,Baghdad,Salahal Din,0
10/27/2016,Baghdad,Salahal Din,0
10/27/2016,Baghdad,Salahal Din,0
10/27/2016,Baghdad,Salahal Din,0
10/27/2016,Baghdad,Salahal Din,0
10/27/2016,Diyala,Baghdad,0
10/27/2016,Diyala,Baghdad,0
10/27/2016,Diyala,Baghdad,0
10/27/2016,Diyala,Baghdad,0
10/27/2016,Diyala,Baghdad,0
10/27/2016,Diyala,Baghdad,0
10/27/2016,Diyala,Baghdad,0
10/27/2016,Diyala,Baghdad,0
10/27/2016,Diyala,Baghdad,0
10/27/2016,Diyala,Anbar,0
10/27/2016,Diyala,Anbar,0
10/27/2016,Diyala,Anbar,0
10/27/2016,Diyala,Anbar,0
10/27/2016,Diyala,Anbar,0
10/27/2016,Diyala,Anbar,0
10/27/2016,Diyala,Anbar,0
10/27/2016,Diyala,Basrah,0
10/27/2016,Diyala,Basrah,0
10/27/2016,Diyala,Basrah,0
10/27/2016,Diyala,Basrah,1
10/27/2016,Diyala,Basrah,0
10/27/2016,Diyala,Basrah,0
10/27/2016,Diyala,Basrah,0
10/27/2016,Diyala,Muthanna,0
10/27/2016,Diyala,Muthanna,0
10/27/2016,Diyala,Muthanna,0
10/27/2016,Diyala,Qadissiya,0
10/27/2016,Diyala,Qadissiya,0
10/27/2016,Diyala,Qadissiya,0
10/27/2016,Diyala,Qadissiya,0
10/27/2016,Diyala,Sulaymaniyah,0
10/27/2016,Diyala,Sulaymaniyah,0
10/27/2016,Diyala,Sulaymaniyah,0
10/27/2016,Diyala,Sulaymaniyah,0
10/27/2016,Diyala,Sulaymaniyah,0
10/27/2016,Diyala,Sulaymaniyah,0
10/27/2016,Diyala,Sulaymaniyah,0
10/27/2016,Diyala,Sulaymaniyah,0
10/27/2016,Diyala,Sulaymaniyah,0
10/27/2016,Diyala,Sulaymaniyah,0
10/27/2016,Diyala,Babylon,0
10/27/2016,Diyala,Babylon,0
10/27/2016,Diyala,Babylon,0
10/27/2016,Diyala,Babylon,0
10/27/2016,Diyala,Dahuk,0
10/27/2016,Diyala,Dahuk,0
10/27/2016,Diyala,Dahuk,0
10/27/2016,Diyala,Dahuk,0
10/27/2016,Diyala,Thi Qar,0
10/27/2016,Diyala,Thi Qar,0
10/27/2016,Diyala,Thi Qar,0
10/27/2016,Diyala,Thi Qar,0
10/27/2016,Diyala,Thi Qar,0
10/27/2016,Diyala,Diyala,0
10/27/2016,Diyala,Diyala,0
10/27/2016,Diyala,Diyala,0
10/27/2016,Diyala,Diyala,2
10/27/2016,Diyala,Diyala,0
10/27/2016,Diyala,Diyala,0
10/27/2016,Diyala,Erbil,0
10/27/2016,Diyala,Erbil,0
10/27/2016,Diyala,Erbil,0
10/27/2016,Diyala,Kirkuk,0
10/27/2016,Diyala,Erbil,0
10/27/2016,Diyala,Erbil,0
10/27/2016,Diyala,Erbil,0
10/27/2016,Diyala,Kerbala,0
10/27/2016,Diyala,Kerbala,0
10/27/2016,Diyala,Kerbala,0
10/27/2016,Diyala,Kirkuk,0
10/27/2016,Diyala,Kirkuk,0
10/27/2016,Diyala,Kirkuk,0
10/27/2016,Diyala,Missan,0
10/27/2016,Diyala,Missan,0
10/27/2016,Diyala,Missan,0
10/27/2016,Diyala,Missan,0
10/27/2016,Diyala,Missan,0
10/27/2016,Diyala,Missan,0
10/27/2016,Diyala,Ninewa,0
10/27/2016,Diyala,Ninewa,0
10/27/2016,Diyala,Ninewa,0
10/27/2016,Diyala,Ninewa,0
10/27/2016,Diyala,Ninewa,0
10/27/2016,Diyala,Ninewa,0
10/27/2016,Diyala,Ninewa,0
10/27/2016,Diyala,Ninewa,0
10/27/2016,Diyala,Wassit,0
10/27/2016,Diyala,Wassit,0
10/27/2016,Diyala,Wassit,0
10/27/2016,Diyala,Wassit,0
10/27/2016,Diyala,Wassit,0
10/27/2016,Diyala,Najaf,0
10/27/2016,Diyala,Najaf,0
10/27/2016,Diyala,Najaf,0
10/27/2016,Diyala,Salahal Din,0
10/27/2016,Diyala,Salahal Din,0
10/27/2016,Diyala,Salahal Din,0
10/27/2016,Diyala,Salahal Din,0
10/27/2016,Diyala,Salahal Din,0
10/27/2016,Diyala,Salahal Din,0
10/27/2016,Diyala,Salahal Din,0
10/27/2016,Erbil,Baghdad,0
10/27/2016,Erbil,Baghdad,0
10/27/2016,Erbil,Baghdad,0
10/27/2016,Erbil,Baghdad,0
10/27/2016,Erbil,Baghdad,0
10/27/2016,Erbil,Baghdad,0
10/27/2016,Erbil,Baghdad,0
10/27/2016,Erbil,Baghdad,0
10/27/2016,Erbil,Baghdad,0
10/27/2016,Erbil,Anbar,0
10/27/2016,Erbil,Anbar,0
10/27/2016,Erbil,Anbar,0
10/27/2016,Erbil,Anbar,0
10/27/2016,Erbil,Anbar,0
10/27/2016,Erbil,Anbar,0
10/27/2016,Erbil,Anbar,0
10/27/2016,Erbil,Basrah,0
10/27/2016,Erbil,Basrah,0
10/27/2016,Erbil,Basrah,0
10/27/2016,Erbil,Basrah,0
10/27/2016,Erbil,Basrah,0
10/27/2016,Erbil,Basrah,0
10/27/2016,Erbil,Basrah,0
10/27/2016,Erbil,Muthanna,0
10/27/2016,Erbil,Muthanna,0
10/27/2016,Erbil,Muthanna,0
10/27/2016,Erbil,Qadissiya,0
10/27/2016,Erbil,Qadissiya,0
10/27/2016,Erbil,Qadissiya,0
10/27/2016,Erbil,Qadissiya,0
10/27/2016,Erbil,Sulaymaniyah,0
10/27/2016,Erbil,Sulaymaniyah,0
10/27/2016,Erbil,Sulaymaniyah,0
10/27/2016,Erbil,Sulaymaniyah,0
10/27/2016,Erbil,Sulaymaniyah,0
10/27/2016,Erbil,Sulaymaniyah,0
10/27/2016,Erbil,Sulaymaniyah,0
10/27/2016,Erbil,Sulaymaniyah,0
10/27/2016,Erbil,Sulaymaniyah,0
10/27/2016,Erbil,Sulaymaniyah,0
10/27/2016,Erbil,Babylon,0
10/27/2016,Erbil,Babylon,0
10/27/2016,Erbil,Babylon,0
10/27/2016,Erbil,Babylon,0
10/27/2016,Erbil,Dahuk,0
10/27/2016,Erbil,Dahuk,0
10/27/2016,Erbil,Dahuk,0
10/27/2016,Erbil,Dahuk,0
10/27/2016,Erbil,Thi Qar,0
10/27/2016,Erbil,Thi Qar,0
10/27/2016,Erbil,Thi Qar,0
10/27/2016,Erbil,Thi Qar,0
10/27/2016,Erbil,Thi Qar,0
10/27/2016,Erbil,Diyala,0
10/27/2016,Erbil,Diyala,0
10/27/2016,Erbil,Diyala,0
10/27/2016,Erbil,Diyala,0
10/27/2016,Erbil,Diyala,0
10/27/2016,Erbil,Diyala,0
10/27/2016,Erbil,Erbil,0
10/27/2016,Erbil,Erbil,0
10/27/2016,Erbil,Erbil,0
10/27/2016,Erbil,Kirkuk,2324
10/27/2016,Erbil,Erbil,0
10/27/2016,Erbil,Erbil,0
10/27/2016,Erbil,Erbil,0
10/27/2016,Erbil,Kerbala,0
10/27/2016,Erbil,Kerbala,0
10/27/2016,Erbil,Kerbala,0
10/27/2016,Erbil,Kirkuk,0
10/27/2016,Erbil,Kirkuk,0
10/27/2016,Erbil,Kirkuk,5
10/27/2016,Erbil,Missan,0
10/27/2016,Erbil,Missan,0
10/27/2016,Erbil,Missan,0
10/27/2016,Erbil,Missan,0
10/27/2016,Erbil,Missan,0
10/27/2016,Erbil,Missan,0
10/27/2016,Erbil,Ninewa,0
10/27/2016,Erbil,Ninewa,0
10/27/2016,Erbil,Ninewa,0
10/27/2016,Erbil,Ninewa,0
10/27/2016,Erbil,Ninewa,0
10/27/2016,Erbil,Ninewa,0
10/27/2016,Erbil,Ninewa,0
10/27/2016,Erbil,Ninewa,0
10/27/2016,Erbil,Wassit,0
10/27/2016,Erbil,Wassit,0
10/27/2016,Erbil,Wassit,0
10/27/2016,Erbil,Wassit,0
10/27/2016,Erbil,Wassit,0
10/27/2016,Erbil,Najaf,0
10/27/2016,Erbil,Najaf,0
10/27/2016,Erbil,Najaf,0
10/27/2016,Erbil,Salahal Din,0
10/27/2016,Erbil,Salahal Din,0
10/27/2016,Erbil,Salahal Din,0
10/27/2016,Erbil,Salahal Din,0
10/27/2016,Erbil,Salahal Din,0
10/27/2016,Erbil,Salahal Din,0
10/27/2016,Erbil,Salahal Din,0
10/27/2016,Kirkuk,Baghdad,0
10/27/2016,Kirkuk,Baghdad,0
10/27/2016,Kirkuk,Baghdad,0
10/27/2016,Kirkuk,Baghdad,0
10/27/2016,Kirkuk,Baghdad,0
10/27/2016,Kirkuk,Baghdad,0
10/27/2016,Kirkuk,Baghdad,0
10/27/2016,Kirkuk,Baghdad,0
10/27/2016,Kirkuk,Baghdad,0
10/27/2016,Kirkuk,Anbar,0
10/27/2016,Kirkuk,Anbar,0
10/27/2016,Kirkuk,Anbar,0
10/27/2016,Kirkuk,Anbar,0
10/27/2016,Kirkuk,Anbar,0
10/27/2016,Kirkuk,Anbar,0
10/27/2016,Kirkuk,Anbar,0
10/27/2016,Kirkuk,Basrah,0
10/27/2016,Kirkuk,Basrah,0
10/27/2016,Kirkuk,Basrah,0
10/27/2016,Kirkuk,Basrah,0
10/27/2016,Kirkuk,Basrah,0
10/27/2016,Kirkuk,Basrah,1
10/27/2016,Kirkuk,Basrah,0
10/27/2016,Kirkuk,Muthanna,0
10/27/2016,Kirkuk,Muthanna,0
10/27/2016,Kirkuk,Muthanna,0
10/27/2016,Kirkuk,Qadissiya,1
10/27/2016,Kirkuk,Qadissiya,5
10/27/2016,Kirkuk,Qadissiya,0
10/27/2016,Kirkuk,Qadissiya,0
10/27/2016,Kirkuk,Sulaymaniyah,0
10/27/2016,Kirkuk,Sulaymaniyah,0
10/27/2016,Kirkuk,Sulaymaniyah,0
10/27/2016,Kirkuk,Sulaymaniyah,0
10/27/2016,Kirkuk,Sulaymaniyah,0
10/27/2016,Kirkuk,Sulaymaniyah,0
10/27/2016,Kirkuk,Sulaymaniyah,0
10/27/2016,Kirkuk,Sulaymaniyah,0
10/27/2016,Kirkuk,Sulaymaniyah,0
10/27/2016,Kirkuk,Sulaymaniyah,0
10/27/2016,Kirkuk,Babylon,0
10/27/2016,Kirkuk,Babylon,0
10/27/2016,Kirkuk,Babylon,0
10/27/2016,Kirkuk,Babylon,0
10/27/2016,Kirkuk,Dahuk,0
10/27/2016,Kirkuk,Dahuk,0
10/27/2016,Kirkuk,Dahuk,0
10/27/2016,Kirkuk,Dahuk,0
10/27/2016,Kirkuk,Thi Qar,0
10/27/2016,Kirkuk,Thi Qar,0
10/27/2016,Kirkuk,Thi Qar,0
10/27/2016,Kirkuk,Thi Qar,0
10/27/2016,Kirkuk,Thi Qar,0
10/27/2016,Kirkuk,Diyala,0
10/27/2016,Kirkuk,Diyala,0
10/27/2016,Kirkuk,Diyala,0
10/27/2016,Kirkuk,Diyala,0
10/27/2016,Kirkuk,Diyala,0
10/27/2016,Kirkuk,Diyala,0
10/27/2016,Kirkuk,Erbil,0
10/27/2016,Kirkuk,Erbil,0
10/27/2016,Kirkuk,Erbil,0
10/27/2016,Kirkuk,Kirkuk,236
10/27/2016,Kirkuk,Erbil,0
10/27/2016,Kirkuk,Erbil,0
10/27/2016,Kirkuk,Erbil,0
10/27/2016,Kirkuk,Kerbala,0
10/27/2016,Kirkuk,Kerbala,0
10/27/2016,Kirkuk,Kerbala,0
10/27/2016,Kirkuk,Kirkuk,0
10/27/2016,Kirkuk,Kirkuk,132
10/27/2016,Kirkuk,Kirkuk,517
10/27/2016,Kirkuk,Missan,0
10/27/2016,Kirkuk,Missan,0
10/27/2016,Kirkuk,Missan,1
10/27/2016,Kirkuk,Missan,1
10/27/2016,Kirkuk,Missan,0
10/27/2016,Kirkuk,Missan,0
10/27/2016,Kirkuk,Ninewa,0
10/27/2016,Kirkuk,Ninewa,0
10/27/2016,Kirkuk,Ninewa,0
10/27/2016,Kirkuk,Ninewa,0
10/27/2016,Kirkuk,Ninewa,0
10/27/2016,Kirkuk,Ninewa,0
10/27/2016,Kirkuk,Ninewa,0
10/27/2016,Kirkuk,Ninewa,0
10/27/2016,Kirkuk,Wassit,0
10/27/2016,Kirkuk,Wassit,4
10/27/2016,Kirkuk,Wassit,0
10/27/2016,Kirkuk,Wassit,0
10/27/2016,Kirkuk,Wassit,0
10/27/2016,Kirkuk,Najaf,0
10/27/2016,Kirkuk,Najaf,0
10/27/2016,Kirkuk,Najaf,0
10/27/2016,Kirkuk,Salahal Din,0
10/27/2016,Kirkuk,Salahal Din,0
10/27/2016,Kirkuk,Salahal Din,0
10/27/2016,Kirkuk,Salahal Din,0
10/27/2016,Kirkuk,Salahal Din,0
10/27/2016,Kirkuk,Salahal Din,710
10/27/2016,Kirkuk,Salahal Din,0
10/27/2016,Ninewa,Baghdad,0
10/27/2016,Ninewa,Baghdad,0
10/27/2016,Ninewa,Baghdad,5
10/27/2016,Ninewa,Baghdad,0
10/27/2016,Ninewa,Baghdad,14
10/27/2016,Ninewa,Baghdad,0
10/27/2016,Ninewa,Baghdad,0
10/27/2016,Ninewa,Baghdad,0
10/27/2016,Ninewa,Baghdad,0
10/27/2016,Ninewa,Anbar,0
10/27/2016,Ninewa,Anbar,0
10/27/2016,Ninewa,Anbar,0
10/27/2016,Ninewa,Anbar,0
10/27/2016,Ninewa,Anbar,0
10/27/2016,Ninewa,Anbar,0
10/27/2016,Ninewa,Anbar,0
10/27/2016,Ninewa,Basrah,0
10/27/2016,Ninewa,Basrah,0
10/27/2016,Ninewa,Basrah,0
10/27/2016,Ninewa,Basrah,0
10/27/2016,Ninewa,Basrah,0
10/27/2016,Ninewa,Basrah,1
10/27/2016,Ninewa,Basrah,0
10/27/2016,Ninewa,Muthanna,0
10/27/2016,Ninewa,Muthanna,0
10/27/2016,Ninewa,Muthanna,0
10/27/2016,Ninewa,Qadissiya,9
10/27/2016,Ninewa,Qadissiya,3
10/27/2016,Ninewa,Qadissiya,0
10/27/2016,Ninewa,Qadissiya,2
10/27/2016,Ninewa,Sulaymaniyah,0
10/27/2016,Ninewa,Sulaymaniyah,0
10/27/2016,Ninewa,Sulaymaniyah,0
10/27/2016,Ninewa,Sulaymaniyah,0
10/27/2016,Ninewa,Sulaymaniyah,0
10/27/2016,Ninewa,Sulaymaniyah,0
10/27/2016,Ninewa,Sulaymaniyah,0
10/27/2016,Ninewa,Sulaymaniyah,0
10/27/2016,Ninewa,Sulaymaniyah,0
10/27/2016,Ninewa,Sulaymaniyah,0
10/27/2016,Ninewa,Babylon,2
10/27/2016,Ninewa,Babylon,0
10/27/2016,Ninewa,Babylon,0
10/27/2016,Ninewa,Babylon,9
10/27/2016,Ninewa,Dahuk,0
10/27/2016,Ninewa,Dahuk,0
10/27/2016,Ninewa,Dahuk,0
10/27/2016,Ninewa,Dahuk,461
10/27/2016,Ninewa,Thi Qar,0
10/27/2016,Ninewa,Thi Qar,0
10/27/2016,Ninewa,Thi Qar,0
10/27/2016,Ninewa,Thi Qar,0
10/27/2016,Ninewa,Thi Qar,0
10/27/2016,Ninewa,Diyala,0
10/27/2016,Ninewa,Diyala,0
10/27/2016,Ninewa,Diyala,0
10/27/2016,Ninewa,Diyala,0
10/27/2016,Ninewa,Diyala,0
10/27/2016,Ninewa,Diyala,0
10/27/2016,Ninewa,Erbil,0
10/27/2016,Ninewa,Erbil,0
10/27/2016,Ninewa,Erbil,0
10/27/2016,Ninewa,Kirkuk,0
10/27/2016,Ninewa,Erbil,0
10/27/2016,Ninewa,Erbil,0
10/27/2016,Ninewa,Erbil,0
10/27/2016,Ninewa,Kerbala,0
10/27/2016,Ninewa,Kerbala,0
10/27/2016,Ninewa,Kerbala,12
10/27/2016,Ninewa,Kirkuk,0
10/27/2016,Ninewa,Kirkuk,18
10/27/2016,Ninewa,Kirkuk,62
10/27/2016,Ninewa,Missan,0
10/27/2016,Ninewa,Missan,0
10/27/2016,Ninewa,Missan,0
10/27/2016,Ninewa,Missan,0
10/27/2016,Ninewa,Missan,0
10/27/2016,Ninewa,Missan,0
10/27/2016,Ninewa,Ninewa,0
10/27/2016,Ninewa,Ninewa,539
10/27/2016,Ninewa,Ninewa,0
10/27/2016,Ninewa,Ninewa,731
10/27/2016,Ninewa,Ninewa,0
10/27/2016,Ninewa,Ninewa,66
10/27/2016,Ninewa,Ninewa,0
10/27/2016,Ninewa,Ninewa,365
10/27/2016,Ninewa,Wassit,3
10/27/2016,Ninewa,Wassit,56
10/27/2016,Ninewa,Wassit,22
10/27/2016,Ninewa,Wassit,17
10/27/2016,Ninewa,Wassit,0
10/27/2016,Ninewa,Najaf,0
10/27/2016,Ninewa,Najaf,0
10/27/2016,Ninewa,Najaf,296
10/27/2016,Ninewa,Salahal Din,0
10/27/2016,Ninewa,Salahal Din,0
10/27/2016,Ninewa,Salahal Din,0
10/27/2016,Ninewa,Salahal Din,0
10/27/2016,Ninewa,Salahal Din,0
10/27/2016,Ninewa,Salahal Din,48
10/27/2016,Ninewa,Salahal Din,0
10/27/2016,Salahal Din,Baghdad,0
10/27/2016,Salahal Din,Baghdad,0
10/27/2016,Salahal Din,Baghdad,0
10/27/2016,Salahal Din,Baghdad,0
10/27/2016,Salahal Din,Baghdad,0
10/27/2016,Salahal Din,Baghdad,0
10/27/2016,Salahal Din,Baghdad,0
10/27/2016,Salahal Din,Baghdad,0
10/27/2016,Salahal Din,Baghdad,0
10/27/2016,Salahal Din,Anbar,0
10/27/2016,Salahal Din,Anbar,0
10/27/2016,Salahal Din,Anbar,0
10/27/2016,Salahal Din,Anbar,0
10/27/2016,Salahal Din,Anbar,0
10/27/2016,Salahal Din,Anbar,0
10/27/2016,Salahal Din,Anbar,0
10/27/2016,Salahal Din,Basrah,0
10/27/2016,Salahal Din,Basrah,0
10/27/2016,Salahal Din,Basrah,0
10/27/2016,Salahal Din,Basrah,4
10/27/2016,Salahal Din,Basrah,0
10/27/2016,Salahal Din,Basrah,0
10/27/2016,Salahal Din,Basrah,0
10/27/2016,Salahal Din,Muthanna,0
10/27/2016,Salahal Din,Muthanna,0
10/27/2016,Salahal Din,Muthanna,0
10/27/2016,Salahal Din,Qadissiya,0
10/27/2016,Salahal Din,Qadissiya,0
10/27/2016,Salahal Din,Qadissiya,0
10/27/2016,Salahal Din,Qadissiya,0
10/27/2016,Salahal Din,Sulaymaniyah,2
10/27/2016,Salahal Din,Sulaymaniyah,0
10/27/2016,Salahal Din,Sulaymaniyah,0
10/27/2016,Salahal Din,Sulaymaniyah,0
10/27/2016,Salahal Din,Sulaymaniyah,0
10/27/2016,Salahal Din,Sulaymaniyah,0
10/27/2016,Salahal Din,Sulaymaniyah,0
10/27/2016,Salahal Din,Sulaymaniyah,0
10/27/2016,Salahal Din,Sulaymaniyah,0
10/27/2016,Salahal Din,Sulaymaniyah,13
10/27/2016,Salahal Din,Babylon,0
10/27/2016,Salahal Din,Babylon,0
10/27/2016,Salahal Din,Babylon,0
10/27/2016,Salahal Din,Babylon,0
10/27/2016,Salahal Din,Dahuk,0
10/27/2016,Salahal Din,Dahuk,0
10/27/2016,Salahal Din,Dahuk,0
10/27/2016,Salahal Din,Dahuk,36
10/27/2016,Salahal Din,Thi Qar,0
10/27/2016,Salahal Din,Thi Qar,0
10/27/2016,Salahal Din,Thi Qar,0
10/27/2016,Salahal Din,Thi Qar,0
10/27/2016,Salahal Din,Thi Qar,0
10/27/2016,Salahal Din,Diyala,0
10/27/2016,Salahal Din,Diyala,0
10/27/2016,Salahal Din,Diyala,0
10/27/2016,Salahal Din,Diyala,0
10/27/2016,Salahal Din,Diyala,0
10/27/2016,Salahal Din,Diyala,0
10/27/2016,Salahal Din,Erbil,0
10/27/2016,Salahal Din,Erbil,113
10/27/2016,Salahal Din,Erbil,0
10/27/2016,Salahal Din,Kirkuk,35
10/27/2016,Salahal Din,Erbil,0
10/27/2016,Salahal Din,Erbil,0
10/27/2016,Salahal Din,Erbil,0
10/27/2016,Salahal Din,Kerbala,0
10/27/2016,Salahal Din,Kerbala,0
10/27/2016,Salahal Din,Kerbala,0
10/27/2016,Salahal Din,Kirkuk,0
10/27/2016,Salahal Din,Kirkuk,0
10/27/2016,Salahal Din,Kirkuk,0
10/27/2016,Salahal Din,Missan,0
10/27/2016,Salahal Din,Missan,0
10/27/2016,Salahal Din,Missan,0
10/27/2016,Salahal Din,Missan,0
10/27/2016,Salahal Din,Missan,0
10/27/2016,Salahal Din,Missan,0
10/27/2016,Salahal Din,Ninewa,0
10/27/2016,Salahal Din,Ninewa,0
10/27/2016,Salahal Din,Ninewa,0
10/27/2016,Salahal Din,Ninewa,0
10/27/2016,Salahal Din,Ninewa,0
10/27/2016,Salahal Din,Ninewa,0
10/27/2016,Salahal Din,Ninewa,0
10/27/2016,Salahal Din,Ninewa,0
10/27/2016,Salahal Din,Wassit,0
10/27/2016,Salahal Din,Wassit,0
10/27/2016,Salahal Din,Wassit,0
10/27/2016,Salahal Din,Wassit,0
10/27/2016,Salahal Din,Wassit,0
10/27/2016,Salahal Din,Najaf,0
10/27/2016,Salahal Din,Najaf,0
10/27/2016,Salahal Din,Najaf,0
10/27/2016,Salahal Din,Salahal Din,0
10/27/2016,Salahal Din,Salahal Din,0
10/27/2016,Salahal Din,Salahal Din,0
10/27/2016,Salahal Din,Salahal Din,0
10/27/2016,Salahal Din,Salahal Din,0
10/27/2016,Salahal Din,Salahal Din,0
10/27/2016,Salahal Din,Salahal Din,0
11/9/2016,Anbar,Baghdad,0
11/9/2016,Anbar,Baghdad,0
11/9/2016,Anbar,Baghdad,0
11/9/2016,Anbar,Baghdad,0
11/9/2016,Anbar,Baghdad,0
11/9/2016,Anbar,Baghdad,0
11/9/2016,Anbar,Baghdad,0
11/9/2016,Anbar,Baghdad,0
11/9/2016,Anbar,Baghdad,0
11/9/2016,Anbar,Anbar,0
11/9/2016,Anbar,Anbar,0
11/9/2016,Anbar,Anbar,0
11/9/2016,Anbar,Anbar,0
