,Date,Origin,Dest,fled
115,2017-01-19,Ninewa,Kerbala,10
116,2017-01-19,Ninewa,Kirkuk,92
117,2017-01-19,Ninewa,Missan,1
127,2017-01-19,Salahal Din,Babylon,1
118,2017-01-19,Ninewa,Muthanna,24
120,2017-01-19,Ninewa,Ninewa,4147
121,2017-01-19,Ninewa,Qadissiya,3
122,2017-01-19,Ninewa,Salahal Din,163
123,2017-01-19,Ninewa,Sulaymaniyah,4
124,2017-01-19,Ninewa,Thi Qar,12
125,2017-01-19,Ninewa,Wassit,0
119,2017-01-19,Ninewa,Najaf,60
72,2017-01-19,Erbil,Anbar,0
88,2017-01-19,Erbil,Thi Qar,0
70,2017-01-19,Diyala,Thi Qar,0
71,2017-01-19,Diyala,Wassit,13
21,2017-01-19,Babylon,Basrah,0
22,2017-01-19,Babylon,Dahuk,0
23,2017-01-19,Babylon,Diyala,0
24,2017-01-19,Babylon,Erbil,0
25,2017-01-19,Babylon,Kerbala,0
19,2017-01-19,Babylon,Babylon,2
26,2017-01-19,Babylon,Kirkuk,0
28,2017-01-19,Babylon,Muthanna,0
29,2017-01-19,Babylon,Najaf,0
30,2017-01-19,Babylon,Ninewa,0
31,2017-01-19,Babylon,Qadissiya,0
32,2017-01-19,Babylon,Salahal Din,0
33,2017-01-19,Babylon,Sulaymaniyah,0
27,2017-01-19,Babylon,Missan,0
18,2017-01-19,Babylon,Anbar,0
17,2017-01-19,Anbar,Wassit,26
16,2017-01-19,Anbar,Thi Qar,0
1,2017-01-19,Anbar,Babylon,0
2,2017-01-19,Anbar,Baghdad,2
3,2017-01-19,Anbar,Basrah,0
4,2017-01-19,Anbar,Dahuk,0
5,2017-01-19,Anbar,Diyala,0
6,2017-01-19,Anbar,Erbil,311
7,2017-01-19,Anbar,Kerbala,0
8,2017-01-19,Anbar,Kirkuk,0
9,2017-01-19,Anbar,Missan,0
10,2017-01-19,Anbar,Muthanna,0
11,2017-01-19,Anbar,Najaf,0
12,2017-01-19,Anbar,Ninewa,0
13,2017-01-19,Anbar,Qadissiya,1
14,2017-01-19,Anbar,Salahal Din,0
15,2017-01-19,Anbar,Sulaymaniyah,3
34,2017-01-19,Babylon,Thi Qar,0
35,2017-01-19,Babylon,Wassit,20
20,2017-01-19,Babylon,Baghdad,0
69,2017-01-19,Diyala,Sulaymaniyah,6
55,2017-01-19,Diyala,Babylon,2
56,2017-01-19,Diyala,Baghdad,26
57,2017-01-19,Diyala,Basrah,0
58,2017-01-19,Diyala,Dahuk,0
60,2017-01-19,Diyala,Erbil,0
61,2017-01-19,Diyala,Kerbala,0
54,2017-01-19,Diyala,Anbar,0
62,2017-01-19,Diyala,Kirkuk,0
64,2017-01-19,Diyala,Muthanna,0
65,2017-01-19,Diyala,Najaf,0
66,2017-01-19,Diyala,Ninewa,0
67,2017-01-19,Diyala,Qadissiya,0
68,2017-01-19,Diyala,Salahal Din,0
36,2017-01-19,Baghdad,Anbar,0
63,2017-01-19,Diyala,Missan,0
53,2017-01-19,Baghdad,Wassit,0
59,2017-01-19,Diyala,Diyala,0
51,2017-01-19,Baghdad,Sulaymaniyah,8
37,2017-01-19,Baghdad,Babylon,0
52,2017-01-19,Baghdad,Thi Qar,0
39,2017-01-19,Baghdad,Basrah,1
40,2017-01-19,Baghdad,Dahuk,0
41,2017-01-19,Baghdad,Diyala,0
42,2017-01-19,Baghdad,Erbil,102
43,2017-01-19,Baghdad,Kerbala,0
44,2017-01-19,Baghdad,Kirkuk,0
38,2017-01-19,Baghdad,Baghdad,0
46,2017-01-19,Baghdad,Muthanna,0
47,2017-01-19,Baghdad,Najaf,0
48,2017-01-19,Baghdad,Ninewa,0
49,2017-01-19,Baghdad,Qadissiya,0
50,2017-01-19,Baghdad,Salahal Din,0
45,2017-01-19,Baghdad,Missan,0
2500,2017-02-02,Baghdad,Thi Qar,0
2499,2017-02-02,Baghdad,Sulaymaniyah,39
2498,2017-02-02,Baghdad,Salahal Din,0
2497,2017-02-02,Baghdad,Qadissiya,0
2496,2017-02-02,Baghdad,Ninewa,0
2495,2017-02-02,Baghdad,Najaf,0
2494,2017-02-02,Baghdad,Muthanna,0
2491,2017-02-02,Baghdad,Kerbala,0
2492,2017-02-02,Baghdad,Kirkuk,0
2490,2017-02-02,Baghdad,Erbil,17
2489,2017-02-02,Baghdad,Diyala,0
2488,2017-02-02,Baghdad,Dahuk,0
2487,2017-02-02,Baghdad,Basrah,2
2501,2017-02-02,Baghdad,Wassit,0
2493,2017-02-02,Baghdad,Missan,0
2502,2017-02-02,Diyala,Anbar,0
2519,2017-02-02,Diyala,Wassit,0
2504,2017-02-02,Diyala,Baghdad,0
2486,2017-02-02,Baghdad,Baghdad,0
2518,2017-02-02,Diyala,Thi Qar,0
2517,2017-02-02,Diyala,Sulaymaniyah,44
2516,2017-02-02,Diyala,Salahal Din,0
2515,2017-02-02,Diyala,Qadissiya,0
2514,2017-02-02,Diyala,Ninewa,0
2513,2017-02-02,Diyala,Najaf,0
2512,2017-02-02,Diyala,Muthanna,0
2511,2017-02-02,Diyala,Missan,0
2510,2017-02-02,Diyala,Kirkuk,0
2509,2017-02-02,Diyala,Kerbala,0
2508,2017-02-02,Diyala,Erbil,24
2507,2017-02-02,Diyala,Diyala,0
2506,2017-02-02,Diyala,Dahuk,0
2505,2017-02-02,Diyala,Basrah,0
2503,2017-02-02,Diyala,Babylon,0
2485,2017-02-02,Baghdad,Babylon,0
2448,2017-02-02,Anbar,Anbar,0
2483,2017-02-02,Babylon,Wassit,0
2463,2017-02-02,Anbar,Sulaymaniyah,29
2462,2017-02-02,Anbar,Salahal Din,0
2461,2017-02-02,Anbar,Qadissiya,0
2460,2017-02-02,Anbar,Ninewa,0
2459,2017-02-02,Anbar,Najaf,0
2458,2017-02-02,Anbar,Muthanna,0
2464,2017-02-02,Anbar,Thi Qar,0
2457,2017-02-02,Anbar,Missan,0
2455,2017-02-02,Anbar,Kerbala,0
2454,2017-02-02,Anbar,Erbil,0
2453,2017-02-02,Anbar,Diyala,0
2452,2017-02-02,Anbar,Dahuk,0
2449,2017-02-02,Anbar,Babylon,0
2520,2017-02-02,Erbil,Anbar,0
2456,2017-02-02,Anbar,Kirkuk,0
2465,2017-02-02,Anbar,Wassit,0
2466,2017-02-02,Babylon,Anbar,0
2467,2017-02-02,Babylon,Babylon,8
2482,2017-02-02,Babylon,Thi Qar,0
2481,2017-02-02,Babylon,Sulaymaniyah,3
2480,2017-02-02,Babylon,Salahal Din,0
2479,2017-02-02,Babylon,Qadissiya,0
2478,2017-02-02,Babylon,Ninewa,0
2477,2017-02-02,Babylon,Najaf,0
2476,2017-02-02,Babylon,Muthanna,0
2475,2017-02-02,Babylon,Missan,0
2474,2017-02-02,Babylon,Kirkuk,0
2473,2017-02-02,Babylon,Kerbala,0
2472,2017-02-02,Babylon,Erbil,0
2471,2017-02-02,Babylon,Diyala,0
2470,2017-02-02,Babylon,Dahuk,0
2469,2017-02-02,Babylon,Basrah,0
2468,2017-02-02,Babylon,Baghdad,3
2484,2017-02-02,Baghdad,Anbar,0
2521,2017-02-02,Erbil,Babylon,0
2451,2017-02-02,Anbar,Basrah,1
2523,2017-02-02,Erbil,Basrah,0
2574,2017-02-02,Salahal Din,Anbar,0
2573,2017-02-02,Ninewa,Wassit,35
2572,2017-02-02,Ninewa,Thi Qar,0
2571,2017-02-02,Ninewa,Sulaymaniyah,14
2570,2017-02-02,Ninewa,Salahal Din,101
2569,2017-02-02,Ninewa,Qadissiya,6
2575,2017-02-02,Salahal Din,Babylon,1
2568,2017-02-02,Ninewa,Ninewa,4128
2566,2017-02-02,Ninewa,Muthanna,28
2565,2017-02-02,Ninewa,Missan,9
2564,2017-02-02,Ninewa,Kirkuk,70
2563,2017-02-02,Ninewa,Kerbala,0
2562,2017-02-02,Ninewa,Erbil,82
2561,2017-02-02,Ninewa,Diyala,4
2567,2017-02-02,Ninewa,Najaf,1
2560,2017-02-02,Ninewa,Dahuk,0
2576,2017-02-02,Salahal Din,Baghdad,0
2578,2017-02-02,Salahal Din,Dahuk,0
2450,2017-02-02,Anbar,Baghdad,0
2591,2017-02-02,Salahal Din,Wassit,10
2590,2017-02-02,Salahal Din,Thi Qar,0
2589,2017-02-02,Salahal Din,Sulaymaniyah,40
2588,2017-02-02,Salahal Din,Salahal Din,0
2587,2017-02-02,Salahal Din,Qadissiya,0
2577,2017-02-02,Salahal Din,Basrah,9
2586,2017-02-02,Salahal Din,Ninewa,152
2584,2017-02-02,Salahal Din,Muthanna,0
2583,2017-02-02,Salahal Din,Missan,0
2582,2017-02-02,Salahal Din,Kirkuk,10
2581,2017-02-02,Salahal Din,Kerbala,0
2580,2017-02-02,Salahal Din,Erbil,35
2579,2017-02-02,Salahal Din,Diyala,3
2585,2017-02-02,Salahal Din,Najaf,0
2522,2017-02-02,Erbil,Baghdad,0
2559,2017-02-02,Ninewa,Basrah,5
2557,2017-02-02,Ninewa,Babylon,4
2537,2017-02-02,Erbil,Wassit,0
2536,2017-02-02,Erbil,Thi Qar,0
2535,2017-02-02,Erbil,Sulaymaniyah,0
2534,2017-02-02,Erbil,Salahal Din,0
2533,2017-02-02,Erbil,Qadissiya,0
2532,2017-02-02,Erbil,Ninewa,0
2538,2017-02-02,Kirkuk,Anbar,0
2531,2017-02-02,Erbil,Najaf,0
2529,2017-02-02,Erbil,Missan,0
2528,2017-02-02,Erbil,Kirkuk,357
2527,2017-02-02,Erbil,Kerbala,0
2526,2017-02-02,Erbil,Erbil,0
2525,2017-02-02,Erbil,Diyala,0
2524,2017-02-02,Erbil,Dahuk,0
2530,2017-02-02,Erbil,Muthanna,0
2558,2017-02-02,Ninewa,Baghdad,224
2539,2017-02-02,Kirkuk,Babylon,0
2541,2017-02-02,Kirkuk,Basrah,1
2556,2017-02-02,Ninewa,Anbar,0
2555,2017-02-02,Kirkuk,Wassit,0
2554,2017-02-02,Kirkuk,Thi Qar,0
2553,2017-02-02,Kirkuk,Sulaymaniyah,3
2552,2017-02-02,Kirkuk,Salahal Din,695
2551,2017-02-02,Kirkuk,Qadissiya,1
2540,2017-02-02,Kirkuk,Baghdad,0
2550,2017-02-02,Kirkuk,Ninewa,0
2548,2017-02-02,Kirkuk,Muthanna,0
2547,2017-02-02,Kirkuk,Missan,0
2546,2017-02-02,Kirkuk,Kirkuk,1135
2545,2017-02-02,Kirkuk,Kerbala,0
2544,2017-02-02,Kirkuk,Erbil,18
2543,2017-02-02,Kirkuk,Diyala,0
2542,2017-02-02,Kirkuk,Dahuk,0
2549,2017-02-02,Kirkuk,Najaf,0
2302,2017-02-16,Salahal Din,Thi Qar,0
2303,2017-02-16,Salahal Din,Wassit,0
2266,2017-02-16,Kirkuk,Thi Qar,0
2300,2017-02-16,Salahal Din,Salahal Din,896
2209,2017-02-16,Baghdad,Qadissiya,0
2208,2017-02-16,Baghdad,Ninewa,0
2207,2017-02-16,Baghdad,Najaf,0
2206,2017-02-16,Baghdad,Muthanna,0
2205,2017-02-16,Baghdad,Missan,0
2204,2017-02-16,Baghdad,Kirkuk,0
2210,2017-02-16,Baghdad,Salahal Din,0
2203,2017-02-16,Baghdad,Kerbala,0
2201,2017-02-16,Baghdad,Diyala,1
2200,2017-02-16,Baghdad,Dahuk,0
2199,2017-02-16,Baghdad,Basrah,2
2198,2017-02-16,Baghdad,Baghdad,0
2197,2017-02-16,Baghdad,Babylon,0
2196,2017-02-16,Baghdad,Anbar,0
2202,2017-02-16,Baghdad,Erbil,0
2301,2017-02-16,Salahal Din,Sulaymaniyah,11
2211,2017-02-16,Baghdad,Sulaymaniyah,28
2213,2017-02-16,Baghdad,Wassit,0
2227,2017-02-16,Diyala,Qadissiya,0
2226,2017-02-16,Diyala,Ninewa,0
2225,2017-02-16,Diyala,Najaf,0
2224,2017-02-16,Diyala,Muthanna,0
2223,2017-02-16,Diyala,Missan,0
2222,2017-02-16,Diyala,Kirkuk,0
2212,2017-02-16,Baghdad,Thi Qar,0
2221,2017-02-16,Diyala,Kerbala,0
2219,2017-02-16,Diyala,Diyala,0
2218,2017-02-16,Diyala,Dahuk,0
2217,2017-02-16,Diyala,Basrah,0
2216,2017-02-16,Diyala,Baghdad,0
2215,2017-02-16,Diyala,Babylon,0
2214,2017-02-16,Diyala,Anbar,0
2220,2017-02-16,Diyala,Erbil,0
2228,2017-02-16,Diyala,Salahal Din,0
2194,2017-02-16,Babylon,Thi Qar,0
2192,2017-02-16,Babylon,Salahal Din,0
2173,2017-02-16,Anbar,Qadissiya,0
2172,2017-02-16,Anbar,Ninewa,0
2171,2017-02-16,Anbar,Najaf,0
2170,2017-02-16,Anbar,Muthanna,0
2169,2017-02-16,Anbar,Missan,0
2168,2017-02-16,Anbar,Kirkuk,0
2174,2017-02-16,Anbar,Salahal Din,0
2167,2017-02-16,Anbar,Kerbala,0
2165,2017-02-16,Anbar,Diyala,0
2164,2017-02-16,Anbar,Dahuk,0
2163,2017-02-16,Anbar,Basrah,4
2162,2017-02-16,Anbar,Baghdad,0
2161,2017-02-16,Anbar,Babylon,0
2160,2017-02-16,Anbar,Anbar,0
2166,2017-02-16,Anbar,Erbil,0
2193,2017-02-16,Babylon,Sulaymaniyah,0
2175,2017-02-16,Anbar,Sulaymaniyah,0
2177,2017-02-16,Anbar,Wassit,0
2191,2017-02-16,Babylon,Qadissiya,0
2190,2017-02-16,Babylon,Ninewa,0
2189,2017-02-16,Babylon,Najaf,0
2188,2017-02-16,Babylon,Muthanna,0
2187,2017-02-16,Babylon,Missan,0
2186,2017-02-16,Babylon,Kirkuk,0
2176,2017-02-16,Anbar,Thi Qar,0
2185,2017-02-16,Babylon,Kerbala,0
2183,2017-02-16,Babylon,Diyala,0
2182,2017-02-16,Babylon,Dahuk,0
2181,2017-02-16,Babylon,Basrah,0
2180,2017-02-16,Babylon,Baghdad,0
2179,2017-02-16,Babylon,Babylon,2
2178,2017-02-16,Babylon,Anbar,0
2184,2017-02-16,Babylon,Erbil,0
2229,2017-02-16,Diyala,Sulaymaniyah,0
2195,2017-02-16,Babylon,Wassit,0
2231,2017-02-16,Diyala,Wassit,0
2269,2017-02-16,Ninewa,Babylon,33
2270,2017-02-16,Ninewa,Baghdad,584
2271,2017-02-16,Ninewa,Basrah,15
2272,2017-02-16,Ninewa,Dahuk,140
2273,2017-02-16,Ninewa,Diyala,1
2274,2017-02-16,Ninewa,Erbil,207
2275,2017-02-16,Ninewa,Kerbala,11
2276,2017-02-16,Ninewa,Kirkuk,51
2277,2017-02-16,Ninewa,Missan,0
2278,2017-02-16,Ninewa,Muthanna,0
2279,2017-02-16,Ninewa,Najaf,3
2280,2017-02-16,Ninewa,Ninewa,202
2281,2017-02-16,Ninewa,Qadissiya,11
2282,2017-02-16,Ninewa,Salahal Din,56
2283,2017-02-16,Ninewa,Sulaymaniyah,5
2284,2017-02-16,Ninewa,Thi Qar,1
2285,2017-02-16,Ninewa,Wassit,19
2230,2017-02-16,Diyala,Thi Qar,0
2298,2017-02-16,Salahal Din,Ninewa,1
2297,2017-02-16,Salahal Din,Najaf,0
2296,2017-02-16,Salahal Din,Muthanna,0
2295,2017-02-16,Salahal Din,Missan,0
2294,2017-02-16,Salahal Din,Kirkuk,74
2268,2017-02-16,Ninewa,Anbar,6
2293,2017-02-16,Salahal Din,Kerbala,0
2291,2017-02-16,Salahal Din,Diyala,5
2290,2017-02-16,Salahal Din,Dahuk,0
2289,2017-02-16,Salahal Din,Basrah,11
2288,2017-02-16,Salahal Din,Baghdad,0
2287,2017-02-16,Salahal Din,Babylon,0
2286,2017-02-16,Salahal Din,Anbar,0
2292,2017-02-16,Salahal Din,Erbil,0
2267,2017-02-16,Kirkuk,Wassit,9
2299,2017-02-16,Salahal Din,Qadissiya,0
2232,2017-02-16,Erbil,Anbar,0
2246,2017-02-16,Erbil,Salahal Din,0
2245,2017-02-16,Erbil,Qadissiya,0
2244,2017-02-16,Erbil,Ninewa,0
2243,2017-02-16,Erbil,Najaf,0
2242,2017-02-16,Erbil,Muthanna,0
2240,2017-02-16,Erbil,Kirkuk,0
2247,2017-02-16,Erbil,Sulaymaniyah,0
2239,2017-02-16,Erbil,Kerbala,0
2237,2017-02-16,Erbil,Diyala,0
2236,2017-02-16,Erbil,Dahuk,0
2235,2017-02-16,Erbil,Basrah,0
2234,2017-02-16,Erbil,Baghdad,0
2233,2017-02-16,Erbil,Babylon,0
2265,2017-02-16,Kirkuk,Sulaymaniyah,0
2238,2017-02-16,Erbil,Erbil,0
2248,2017-02-16,Erbil,Thi Qar,0
2241,2017-02-16,Erbil,Missan,0
2250,2017-02-16,Kirkuk,Anbar,0
2249,2017-02-16,Erbil,Wassit,0
2263,2017-02-16,Kirkuk,Qadissiya,0
2262,2017-02-16,Kirkuk,Ninewa,0
2261,2017-02-16,Kirkuk,Najaf,0
2260,2017-02-16,Kirkuk,Muthanna,0
2258,2017-02-16,Kirkuk,Kirkuk,462
2257,2017-02-16,Kirkuk,Kerbala,0
2259,2017-02-16,Kirkuk,Missan,2
2264,2017-02-16,Kirkuk,Salahal Din,237
2255,2017-02-16,Kirkuk,Diyala,0
2254,2017-02-16,Kirkuk,Dahuk,0
2253,2017-02-16,Kirkuk,Basrah,2
2252,2017-02-16,Kirkuk,Baghdad,0
2251,2017-02-16,Kirkuk,Babylon,0
2256,2017-02-16,Kirkuk,Erbil,0
3214,2017-03-02,Baghdad,Muthanna,0
3218,2017-03-02,Baghdad,Salahal Din,0
3217,2017-03-02,Baghdad,Qadissiya,0
3216,2017-03-02,Baghdad,Ninewa,0
3215,2017-03-02,Baghdad,Najaf,0
3213,2017-03-02,Baghdad,Missan,0
3205,2017-03-02,Baghdad,Babylon,0
3211,2017-03-02,Baghdad,Kerbala,0
3210,2017-03-02,Baghdad,Erbil,0
3209,2017-03-02,Baghdad,Diyala,0
3208,2017-03-02,Baghdad,Dahuk,0
3207,2017-03-02,Baghdad,Basrah,2
3206,2017-03-02,Baghdad,Baghdad,0
3219,2017-03-02,Baghdad,Sulaymaniyah,37
3212,2017-03-02,Baghdad,Kirkuk,9
3220,2017-03-02,Baghdad,Thi Qar,0
3237,2017-03-02,Diyala,Sulaymaniyah,3
3222,2017-03-02,Diyala,Anbar,0
3236,2017-03-02,Diyala,Salahal Din,0
3204,2017-03-02,Baghdad,Anbar,0
3235,2017-03-02,Diyala,Qadissiya,0
3234,2017-03-02,Diyala,Ninewa,0
3233,2017-03-02,Diyala,Najaf,0
3232,2017-03-02,Diyala,Muthanna,0
3231,2017-03-02,Diyala,Missan,1
3230,2017-03-02,Diyala,Kirkuk,0
3229,2017-03-02,Diyala,Kerbala,0
3228,2017-03-02,Diyala,Erbil,0
3227,2017-03-02,Diyala,Diyala,0
3226,2017-03-02,Diyala,Dahuk,0
3225,2017-03-02,Diyala,Basrah,1
3224,2017-03-02,Diyala,Baghdad,0
3223,2017-03-02,Diyala,Babylon,0
3221,2017-03-02,Baghdad,Wassit,0
3203,2017-03-02,Babylon,Wassit,0
3186,2017-03-02,Babylon,Anbar,0
3201,2017-03-02,Babylon,Sulaymaniyah,2
3181,2017-03-02,Anbar,Qadissiya,0
3180,2017-03-02,Anbar,Ninewa,0
3179,2017-03-02,Anbar,Najaf,0
3178,2017-03-02,Anbar,Muthanna,3
3177,2017-03-02,Anbar,Missan,0
3176,2017-03-02,Anbar,Kirkuk,0
3182,2017-03-02,Anbar,Salahal Din,0
3175,2017-03-02,Anbar,Kerbala,1
3173,2017-03-02,Anbar,Diyala,0
3172,2017-03-02,Anbar,Dahuk,0
3171,2017-03-02,Anbar,Basrah,0
3170,2017-03-02,Anbar,Baghdad,0
3169,2017-03-02,Anbar,Babylon,2
3168,2017-03-02,Anbar,Anbar,0
3174,2017-03-02,Anbar,Erbil,799
3202,2017-03-02,Babylon,Thi Qar,0
3183,2017-03-02,Anbar,Sulaymaniyah,0
3185,2017-03-02,Anbar,Wassit,0
3200,2017-03-02,Babylon,Salahal Din,0
3199,2017-03-02,Babylon,Qadissiya,0
3198,2017-03-02,Babylon,Ninewa,0
3197,2017-03-02,Babylon,Najaf,0
3196,2017-03-02,Babylon,Muthanna,0
3195,2017-03-02,Babylon,Missan,0
3184,2017-03-02,Anbar,Thi Qar,0
3194,2017-03-02,Babylon,Kirkuk,0
3192,2017-03-02,Babylon,Erbil,0
3191,2017-03-02,Babylon,Diyala,2
3190,2017-03-02,Babylon,Dahuk,0
3189,2017-03-02,Babylon,Basrah,0
3188,2017-03-02,Babylon,Baghdad,0
3187,2017-03-02,Babylon,Babylon,0
3193,2017-03-02,Babylon,Kerbala,5
3238,2017-03-02,Diyala,Thi Qar,0
3310,2017-03-02,Salahal Din,Thi Qar,0
3240,2017-03-02,Erbil,Anbar,0
3291,2017-03-02,Ninewa,Sulaymaniyah,15
3290,2017-03-02,Ninewa,Salahal Din,188
3289,2017-03-02,Ninewa,Qadissiya,10
3288,2017-03-02,Ninewa,Ninewa,6576
3287,2017-03-02,Ninewa,Najaf,0
3286,2017-03-02,Ninewa,Muthanna,4
3293,2017-03-02,Ninewa,Wassit,19
3285,2017-03-02,Ninewa,Missan,14
3283,2017-03-02,Ninewa,Kerbala,0
3282,2017-03-02,Ninewa,Erbil,1567
3281,2017-03-02,Ninewa,Diyala,0
3280,2017-03-02,Ninewa,Dahuk,1
3279,2017-03-02,Ninewa,Basrah,13
3278,2017-03-02,Ninewa,Baghdad,291
3284,2017-03-02,Ninewa,Kirkuk,1495
3277,2017-03-02,Ninewa,Babylon,11
3294,2017-03-02,Salahal Din,Anbar,0
3296,2017-03-02,Salahal Din,Baghdad,0
3311,2017-03-02,Salahal Din,Wassit,0
3309,2017-03-02,Salahal Din,Sulaymaniyah,1
3308,2017-03-02,Salahal Din,Salahal Din,64
3307,2017-03-02,Salahal Din,Qadissiya,0
3306,2017-03-02,Salahal Din,Ninewa,0
3305,2017-03-02,Salahal Din,Najaf,0
3295,2017-03-02,Salahal Din,Babylon,0
3304,2017-03-02,Salahal Din,Muthanna,0
3302,2017-03-02,Salahal Din,Kirkuk,0
3301,2017-03-02,Salahal Din,Kerbala,0
3300,2017-03-02,Salahal Din,Erbil,155
3299,2017-03-02,Salahal Din,Diyala,6
3298,2017-03-02,Salahal Din,Dahuk,0
3297,2017-03-02,Salahal Din,Basrah,0
3303,2017-03-02,Salahal Din,Missan,0
3276,2017-03-02,Ninewa,Anbar,0
3292,2017-03-02,Ninewa,Thi Qar,0
3274,2017-03-02,Kirkuk,Thi Qar,0
3255,2017-03-02,Erbil,Sulaymaniyah,0
3254,2017-03-02,Erbil,Salahal Din,0
3253,2017-03-02,Erbil,Qadissiya,0
3252,2017-03-02,Erbil,Ninewa,0
3251,2017-03-02,Erbil,Najaf,0
3250,2017-03-02,Erbil,Muthanna,0
3249,2017-03-02,Erbil,Missan,0
3248,2017-03-02,Erbil,Kirkuk,0
3247,2017-03-02,Erbil,Kerbala,0
3246,2017-03-02,Erbil,Erbil,29
3245,2017-03-02,Erbil,Diyala,0
3244,2017-03-02,Erbil,Dahuk,0
3243,2017-03-02,Erbil,Basrah,0
3242,2017-03-02,Erbil,Baghdad,0
3275,2017-03-02,Kirkuk,Wassit,0
3256,2017-03-02,Erbil,Thi Qar,0
3257,2017-03-02,Erbil,Wassit,0
3241,2017-03-02,Erbil,Babylon,0
3239,2017-03-02,Diyala,Wassit,0
3273,2017-03-02,Kirkuk,Sulaymaniyah,0
3272,2017-03-02,Kirkuk,Salahal Din,390
3271,2017-03-02,Kirkuk,Qadissiya,1
3270,2017-03-02,Kirkuk,Ninewa,0
3258,2017-03-02,Kirkuk,Anbar,0
3268,2017-03-02,Kirkuk,Muthanna,0
3267,2017-03-02,Kirkuk,Missan,0
3269,2017-03-02,Kirkuk,Najaf,0
3265,2017-03-02,Kirkuk,Kerbala,0
3264,2017-03-02,Kirkuk,Erbil,0
3263,2017-03-02,Kirkuk,Diyala,0
3262,2017-03-02,Kirkuk,Dahuk,0
3261,2017-03-02,Kirkuk,Basrah,0
3260,2017-03-02,Kirkuk,Baghdad,0
3259,2017-03-02,Kirkuk,Babylon,0
3266,2017-03-02,Kirkuk,Kirkuk,475
2786,2017-03-16,Baghdad,Salahal Din,0
2785,2017-03-16,Baghdad,Qadissiya,0
2784,2017-03-16,Baghdad,Ninewa,0
2783,2017-03-16,Baghdad,Najaf,0
2782,2017-03-16,Baghdad,Muthanna,0
2781,2017-03-16,Baghdad,Missan,0
2773,2017-03-16,Baghdad,Babylon,0
2779,2017-03-16,Baghdad,Kerbala,0
2778,2017-03-16,Baghdad,Erbil,20
2777,2017-03-16,Baghdad,Diyala,0
2776,2017-03-16,Baghdad,Dahuk,0
2775,2017-03-16,Baghdad,Basrah,0
2774,2017-03-16,Baghdad,Baghdad,114
2787,2017-03-16,Baghdad,Sulaymaniyah,16
2780,2017-03-16,Baghdad,Kirkuk,2
2788,2017-03-16,Baghdad,Thi Qar,0
2772,2017-03-16,Baghdad,Anbar,0
2790,2017-03-16,Diyala,Anbar,0
2805,2017-03-16,Diyala,Sulaymaniyah,2
2804,2017-03-16,Diyala,Salahal Din,0
2803,2017-03-16,Diyala,Qadissiya,0
2802,2017-03-16,Diyala,Ninewa,0
2801,2017-03-16,Diyala,Najaf,7
2800,2017-03-16,Diyala,Muthanna,0
2789,2017-03-16,Baghdad,Wassit,0
2799,2017-03-16,Diyala,Missan,0
2797,2017-03-16,Diyala,Kerbala,0
2795,2017-03-16,Diyala,Diyala,67
2794,2017-03-16,Diyala,Dahuk,0
2793,2017-03-16,Diyala,Basrah,0
2792,2017-03-16,Diyala,Baghdad,0
2791,2017-03-16,Diyala,Babylon,0
2798,2017-03-16,Diyala,Kirkuk,0
2796,2017-03-16,Diyala,Erbil,0
2736,2017-03-16,Anbar,Anbar,0
2769,2017-03-16,Babylon,Sulaymaniyah,0
2749,2017-03-16,Anbar,Qadissiya,0
2748,2017-03-16,Anbar,Ninewa,0
2747,2017-03-16,Anbar,Najaf,0
2746,2017-03-16,Anbar,Muthanna,0
2745,2017-03-16,Anbar,Missan,0
2744,2017-03-16,Anbar,Kirkuk,0
2750,2017-03-16,Anbar,Salahal Din,0
2743,2017-03-16,Anbar,Kerbala,0
2741,2017-03-16,Anbar,Diyala,3
2740,2017-03-16,Anbar,Dahuk,0
2739,2017-03-16,Anbar,Basrah,8
2738,2017-03-16,Anbar,Baghdad,8
2737,2017-03-16,Anbar,Babylon,0
2806,2017-03-16,Diyala,Thi Qar,0
2742,2017-03-16,Anbar,Erbil,0
2751,2017-03-16,Anbar,Sulaymaniyah,0
2752,2017-03-16,Anbar,Thi Qar,0
2753,2017-03-16,Anbar,Wassit,0
2768,2017-03-16,Babylon,Salahal Din,0
2767,2017-03-16,Babylon,Qadissiya,0
2766,2017-03-16,Babylon,Ninewa,0
2765,2017-03-16,Babylon,Najaf,0
2764,2017-03-16,Babylon,Muthanna,0
2763,2017-03-16,Babylon,Missan,0
2762,2017-03-16,Babylon,Kirkuk,0
2761,2017-03-16,Babylon,Kerbala,0
2760,2017-03-16,Babylon,Erbil,0
2759,2017-03-16,Babylon,Diyala,0
2758,2017-03-16,Babylon,Dahuk,0
2757,2017-03-16,Babylon,Basrah,2
2756,2017-03-16,Babylon,Baghdad,0
2755,2017-03-16,Babylon,Babylon,0
2754,2017-03-16,Babylon,Anbar,0
2770,2017-03-16,Babylon,Thi Qar,0
2807,2017-03-16,Diyala,Wassit,0
2771,2017-03-16,Babylon,Wassit,0
2809,2017-03-16,Erbil,Babylon,0
2860,2017-03-16,Ninewa,Thi Qar,10
2859,2017-03-16,Ninewa,Sulaymaniyah,24
2858,2017-03-16,Ninewa,Salahal Din,23
2857,2017-03-16,Ninewa,Qadissiya,7
2856,2017-03-16,Ninewa,Ninewa,1586
