Date,death,gov
2010-07-17,5,Baghdad
2010-07-18,45,Baghdad
2010-07-19,4,Baghdad
2010-07-20,5,Baghdad
2010-07-21,5,Baghdad
2010-07-22,1,Baghdad
2010-07-23,2,Baghdad
2010-07-24,5,Baghdad
2010-07-25,1,Baghdad
2010-07-26,9,Baghdad
2010-07-27,1,Baghdad
2010-07-28,6,Baghdad
2010-07-29,12,Baghdad
2010-07-30,3,Baghdad
2010-07-31,6,Baghdad
2010-08-02,2,Baghdad
2010-08-03,3,Baghdad
2010-08-04,3,Baghdad
2010-08-05,3,Baghdad
2010-08-06,4,Baghdad
2010-08-07,1,Baghdad
2010-08-08,2,Baghdad
2010-08-09,3,Baghdad
2010-08-10,6,Baghdad
2010-08-11,9,Baghdad
2010-08-12,2,Baghdad
2010-08-14,4,Baghdad
2010-08-15,10,Baghdad
2010-08-17,68,Baghdad
2010-08-18,9,Baghdad
2010-08-19,1,Baghdad
2010-08-20,4,Baghdad
2010-08-22,6,Baghdad
2010-08-23,3,Baghdad
2010-08-24,3,Baghdad
2010-08-25,24,Baghdad
2010-08-27,1,Baghdad
2010-08-30,1,Baghdad
2010-09-01,4,Baghdad
2010-09-02,4,Baghdad
2010-09-03,1,Baghdad
2010-09-04,1,Baghdad
2010-09-05,9,Baghdad
2010-09-07,2,Baghdad
2010-09-08,8,Baghdad
2010-09-09,1,Baghdad
2010-09-11,2,Baghdad
2010-09-12,1,Baghdad
2010-09-13,6,Baghdad
2010-09-14,3,Baghdad
2010-09-15,1,Baghdad
2010-09-16,3,Baghdad
2010-09-18,1,Baghdad
2010-09-19,34,Baghdad
2010-09-20,2,Baghdad
2010-09-21,1,Baghdad
2010-09-22,1,Baghdad
2010-09-23,6,Baghdad
2010-09-25,1,Baghdad
2010-09-26,4,Baghdad
2010-09-27,1,Baghdad
2010-09-28,2,Baghdad
2010-09-30,6,Baghdad
2010-10-01,4,Baghdad
2010-10-03,1,Baghdad
2010-10-04,4,Baghdad
2010-10-07,3,Baghdad
2010-10-08,3,Baghdad
2010-10-10,1,Baghdad
2010-10-11,10,Baghdad
2010-10-13,1,Baghdad
2010-10-14,7,Baghdad
2010-10-15,1,Baghdad
2010-10-17,8,Baghdad
2010-10-18,3,Baghdad
2010-10-19,3,Baghdad
2010-10-22,2,Baghdad
2010-10-23,1,Baghdad
2010-10-25,2,Baghdad
2010-10-26,2,Baghdad
2010-10-27,10,Baghdad
2010-10-28,1,Baghdad
2010-10-29,1,Baghdad
2010-10-30,1,Baghdad
2010-10-31,65,Baghdad
2010-11-01,1,Baghdad
2010-11-02,92,Baghdad
2010-11-06,1,Baghdad
2010-11-07,2,Baghdad
2010-11-09,3,Baghdad
2010-11-10,3,Baghdad
2010-11-13,1,Baghdad
2010-11-14,2,Baghdad
2010-11-15,1,Baghdad
2010-11-17,1,Baghdad
2010-11-22,2,Baghdad
2010-11-23,4,Baghdad
2010-11-24,1,Baghdad
2010-11-25,1,Baghdad
2010-11-26,2,Baghdad
2010-11-27,1,Baghdad
2010-11-28,6,Baghdad
2010-11-30,1,Baghdad
2010-12-01,1,Baghdad
2010-12-02,2,Baghdad
2010-12-04,34,Baghdad
2010-12-05,3,Baghdad
2010-12-06,2,Baghdad
2010-12-07,2,Baghdad
2010-12-08,4,Baghdad
2010-12-09,3,Baghdad
2010-12-10,5,Baghdad
2010-12-11,1,Baghdad
2010-12-12,2,Baghdad
2010-12-13,1,Baghdad
2010-12-14,16,Baghdad
2010-12-15,1,Baghdad
2010-12-16,3,Baghdad
2010-12-19,1,Baghdad
2010-12-20,5,Baghdad
2010-12-22,2,Baghdad
2010-12-23,1,Baghdad
2010-12-27,1,Baghdad
2010-12-28,6,Baghdad
2010-12-30,4,Baghdad
2011-01-01,3,Baghdad
2011-01-02,5,Baghdad
2011-01-03,2,Baghdad
2011-01-04,1,Baghdad
2011-01-05,2,Baghdad
2011-01-07,6,Baghdad
2011-01-08,2,Baghdad
2011-01-09,1,Baghdad
2011-01-11,2,Baghdad
2011-01-12,2,Baghdad
2011-01-13,3,Baghdad
2011-01-15,1,Baghdad
2011-01-16,2,Baghdad
2011-01-17,1,Baghdad
2011-01-20,1,Baghdad
2011-01-23,8,Baghdad
2011-01-24,4,Baghdad
2011-01-25,2,Baghdad
2011-01-26,5,Baghdad
2011-01-27,72,Baghdad
2011-01-29,2,Baghdad
2011-01-30,1,Baghdad
2011-01-31,2,Baghdad
2011-02-01,2,Baghdad
2011-02-02,3,Baghdad
2011-02-03,7,Baghdad
2011-02-05,1,Baghdad
2011-02-08,2,Baghdad
2011-02-10,1,Baghdad
2011-02-13,2,Baghdad
2011-02-15,2,Baghdad
2011-02-17,1,Baghdad
2011-02-19,1,Baghdad
2011-02-22,1,Baghdad
2011-02-23,3,Baghdad
2011-02-24,1,Baghdad
2011-02-26,1,Baghdad
2011-03-02,1,Baghdad
2011-03-05,2,Baghdad
2011-03-06,2,Baghdad
2011-03-08,3,Baghdad
2011-03-09,4,Baghdad
2011-03-10,7,Baghdad
2011-03-12,1,Baghdad
2011-03-13,2,Baghdad
2011-03-14,1,Baghdad
2011-03-15,2,Baghdad
2011-03-16,1,Baghdad
2011-03-17,2,Baghdad
2011-03-19,1,Baghdad
2011-03-20,2,Baghdad
2011-03-21,1,Baghdad
2011-03-22,3,Baghdad
2011-03-23,4,Baghdad
2011-03-26,1,Baghdad
2011-03-27,1,Baghdad
2011-03-28,4,Baghdad
2011-03-29,1,Baghdad
2011-03-31,2,Baghdad
2011-04-03,1,Baghdad
2011-04-04,8,Baghdad
2011-04-05,4,Baghdad
2011-04-06,2,Baghdad
2011-04-07,2,Baghdad
2011-04-08,2,Baghdad
2011-04-10,6,Baghdad
2011-04-11,6,Baghdad
2011-04-12,4,Baghdad
2011-04-13,3,Baghdad
2011-04-14,2,Baghdad
2011-04-15,2,Baghdad
2011-04-16,4,Baghdad
2011-04-17,2,Baghdad
2011-04-18,7,Baghdad
2011-04-19,3,Baghdad
2011-04-20,3,Baghdad
2011-04-22,3,Baghdad
2011-04-23,2,Baghdad
2011-04-25,1,Baghdad
2011-04-27,2,Baghdad
2011-04-28,1,Baghdad
2011-04-29,1,Baghdad
2011-04-30,7,Baghdad
2011-05-01,2,Baghdad
2011-05-02,5,Baghdad
2011-05-03,19,Baghdad
2011-05-04,2,Baghdad
2011-05-05,1,Baghdad
2011-05-06,2,Baghdad
2011-05-07,13,Baghdad
2011-05-08,3,Baghdad
2011-05-09,4,Baghdad
2011-05-10,2,Baghdad
2011-05-11,2,Baghdad
2011-05-12,1,Baghdad
2011-05-14,1,Baghdad
2011-05-15,7,Baghdad
2011-05-16,2,Baghdad
2011-05-17,3,Baghdad
2011-05-18,1,Baghdad
2011-05-19,1,Baghdad
2011-05-20,2,Baghdad
2011-05-22,19,Baghdad
2011-05-23,2,Baghdad
2011-05-24,10,Baghdad
2011-05-25,1,Baghdad
2011-05-26,4,Baghdad
2011-05-28,2,Baghdad
2011-05-29,1,Baghdad
2011-05-30,2,Baghdad
2011-06-01,3,Baghdad
2011-06-04,1,Baghdad
2011-06-05,2,Baghdad
2011-06-06,6,Baghdad
2011-06-07,3,Baghdad
2011-06-08,1,Baghdad
2011-06-09,7,Baghdad
2011-06-10,3,Baghdad
2011-06-11,5,Baghdad
2011-06-12,3,Baghdad
2011-06-13,1,Baghdad
2011-06-15,2,Baghdad
2011-06-17,6,Baghdad
2011-06-18,1,Baghdad
2011-06-19,1,Baghdad
2011-06-20,2,Baghdad
2011-06-21,1,Baghdad
2011-06-22,3,Baghdad
2011-06-23,40,Baghdad
2011-06-24,1,Baghdad
2011-06-25,2,Baghdad
2011-06-26,3,Baghdad
2011-06-29,4,Baghdad
2011-06-30,1,Baghdad
2011-07-01,1,Baghdad
2011-07-02,1,Baghdad
2011-07-03,10,Baghdad
2011-07-04,8,Baghdad
2011-07-05,37,Baghdad
2011-07-13,2,Baghdad
2011-07-15,2,Baghdad
2011-07-16,2,Baghdad
2011-07-17,8,Baghdad
2011-07-19,2,Baghdad
2011-07-20,2,Baghdad
2011-07-22,2,Baghdad
2011-07-24,3,Baghdad
2011-07-27,1,Baghdad
2011-07-28,8,Baghdad
2011-07-29,2,Baghdad
2011-07-30,1,Baghdad
2011-07-31,2,Baghdad
2011-08-02,3,Baghdad
2011-08-03,1,Baghdad
2011-08-04,2,Baghdad
2011-08-05,2,Baghdad
2011-08-06,2,Baghdad
2011-08-12,3,Baghdad
2011-08-13,6,Baghdad
2011-08-15,11,Baghdad
2011-08-16,1,Baghdad
2011-08-17,4,Baghdad
2011-08-21,2,Baghdad
2011-08-23,3,Baghdad
2011-08-24,3,Baghdad
2011-08-25,7,Baghdad
2011-08-26,3,Baghdad
2011-08-27,11,Baghdad
2011-08-28,35,Baghdad
2011-08-29,3,Baghdad
2011-08-31,6,Baghdad
2011-09-02,4,Baghdad
2011-09-03,3,Baghdad
2011-09-06,2,Baghdad
2011-09-07,3,Baghdad
2011-09-08,4,Baghdad
2011-09-09,1,Baghdad
2011-09-10,4,Baghdad
2011-09-11,4,Baghdad
2011-09-13,4,Baghdad
2011-09-14,4,Baghdad
2011-09-15,5,Baghdad
2011-09-18,2,Baghdad
2011-09-19,1,Baghdad
2011-09-20,4,Baghdad
2011-09-21,2,Baghdad
2011-09-22,4,Baghdad
2011-09-23,5,Baghdad
2011-09-24,1,Baghdad
2011-09-25,3,Baghdad
2011-09-26,3,Baghdad
2011-09-27,5,Baghdad
2011-09-29,1,Baghdad
2011-09-30,7,Baghdad
2011-10-02,6,Baghdad
2011-10-03,3,Baghdad
2011-10-04,2,Baghdad
2011-10-05,2,Baghdad
2011-10-06,10,Baghdad
2011-10-07,4,Baghdad
2011-10-08,2,Baghdad
2011-10-10,15,Baghdad
2011-10-11,1,Baghdad
2011-10-12,29,Baghdad
2011-10-13,20,Baghdad
2011-10-15,1,Baghdad
2011-10-17,9,Baghdad
2011-10-19,1,Baghdad
2011-10-20,6,Baghdad
2011-10-22,2,Baghdad
2011-10-23,3,Baghdad
2011-10-24,5,Baghdad
2011-10-25,1,Baghdad
2011-10-26,2,Baghdad
2011-10-27,37,Baghdad
2011-10-28,4,Baghdad
2011-10-29,4,Baghdad
2011-10-30,1,Baghdad
2011-11-02,1,Baghdad
2011-11-03,5,Baghdad
2011-11-04,1,Baghdad
2011-11-05,6,Baghdad
2011-11-06,9,Baghdad
2011-11-10,2,Baghdad
2011-11-11,3,Baghdad
2011-11-13,3,Baghdad
2011-11-16,2,Baghdad
2011-11-17,2,Baghdad
2011-11-18,1,Baghdad
2011-11-19,3,Baghdad
2011-11-23,4,Baghdad
2011-11-24,3,Baghdad
2011-11-25,1,Baghdad
2011-11-26,10,Baghdad
2011-11-27,2,Baghdad
2011-11-28,24,Baghdad
2011-11-30,1,Baghdad
2011-12-02,4,Baghdad
2011-12-03,1,Baghdad
2011-12-04,1,Baghdad
2011-12-05,13,Baghdad
2011-12-08,2,Baghdad
2011-12-09,1,Baghdad
2011-12-10,3,Baghdad
2011-12-11,1,Baghdad
2011-12-12,2,Baghdad
2011-12-13,2,Baghdad
2011-12-14,2,Baghdad
2011-12-15,1,Baghdad
2011-12-16,1,Baghdad
2011-12-17,3,Baghdad
2011-12-18,2,Baghdad
2011-12-19,1,Baghdad
2011-12-20,1,Baghdad
2011-12-22,75,Baghdad
2011-12-25,1,Baghdad
2011-12-26,8,Baghdad
2011-12-28,2,Baghdad
2011-12-30,4,Baghdad
2011-12-31,5,Baghdad
2012-01-01,2,Baghdad
2012-01-03,2,Baghdad
2012-01-05,28,Baghdad
2012-01-06,10,Baghdad
2012-01-07,4,Baghdad
2012-01-09,18,Baghdad
2012-01-10,2,Baghdad
2012-01-11,5,Baghdad
2012-01-12,1,Baghdad
2012-01-14,1,Baghdad
2012-01-17,9,Baghdad
2012-01-18,3,Baghdad
2012-01-19,1,Baghdad
2012-01-20,1,Baghdad
2012-01-21,5,Baghdad
2012-01-24,19,Baghdad
2012-01-26,9,Baghdad
2012-01-27,35,Baghdad
2012-01-29,1,Baghdad
2012-01-30,1,Baghdad
2012-02-02,14,Baghdad
2012-02-04,3,Baghdad
2012-02-05,1,Baghdad
2012-02-06,2,Baghdad
2012-02-07,2,Baghdad
2012-02-11,5,Baghdad
2012-02-12,1,Baghdad
2012-02-13,4,Baghdad
2012-02-14,1,Baghdad
2012-02-15,2,Baghdad
2012-02-16,18,Baghdad
2012-02-17,1,Baghdad
2012-02-19,21,Baghdad
2012-02-23,40,Baghdad
2012-02-26,3,Baghdad
2012-02-27,1,Baghdad
2012-02-28,7,Baghdad
2012-02-29,9,Baghdad
2012-03-03,2,Baghdad
2012-03-04,2,Baghdad
2012-03-06,1,Baghdad
2012-03-07,8,Baghdad
2012-03-08,2,Baghdad
2012-03-09,1,Baghdad
2012-03-10,6,Baghdad
2012-03-11,2,Baghdad
2012-03-12,14,Baghdad
2012-03-13,1,Baghdad
2012-03-14,2,Baghdad
2012-03-20,15,Baghdad
2012-03-21,7,Baghdad
2012-03-22,3,Baghdad
2012-03-27,1,Baghdad
2012-03-31,2,Baghdad
2012-04-02,1,Baghdad
2012-04-06,12,Baghdad
2012-04-07,2,Baghdad
2012-04-08,2,Baghdad
2012-04-09,1,Baghdad
2012-04-11,3,Baghdad
2012-04-12,7,Baghdad
2012-04-13,8,Baghdad
2012-04-14,2,Baghdad
2012-04-15,4,Baghdad
2012-04-16,4,Baghdad
2012-04-17,4,Baghdad
2012-04-18,3,Baghdad
2012-04-19,20,Baghdad
2012-04-20,1,Baghdad
2012-04-21,4,Baghdad
2012-04-22,2,Baghdad
2012-04-23,5,Baghdad
2012-04-24,3,Baghdad
2012-04-25,2,Baghdad
2012-04-26,4,Baghdad
2012-04-27,5,Baghdad
2012-04-28,6,Baghdad
2012-04-30,6,Baghdad
2012-05-02,1,Baghdad
2012-05-04,1,Baghdad
2012-05-06,5,Baghdad
2012-05-07,5,Baghdad
2012-05-08,3,Baghdad
2012-05-09,3,Baghdad
2012-05-12,1,Baghdad
2012-05-13,3,Baghdad
2012-05-14,2,Baghdad
2012-05-15,2,Baghdad
2012-05-16,1,Baghdad
2012-05-17,7,Baghdad
2012-05-18,11,Baghdad
2012-05-20,2,Baghdad
2012-05-23,1,Baghdad
2012-05-24,1,Baghdad
2012-05-25,1,Baghdad
2012-05-27,1,Baghdad
2012-05-28,1,Baghdad
2012-05-31,18,Baghdad
2012-06-01,2,Baghdad
2012-06-04,32,Baghdad
2012-06-06,1,Baghdad
2012-06-07,7,Baghdad
2012-06-08,2,Baghdad
2012-06-10,7,Baghdad
2012-06-12,2,Baghdad
2012-06-13,43,Baghdad
2012-06-15,7,Baghdad
2012-06-16,42,Baghdad
2012-06-19,2,Baghdad
2012-06-20,2,Baghdad
2012-06-21,5,Baghdad
2012-06-22,17,Baghdad
2012-06-27,11,Baghdad
2012-06-28,10,Baghdad
2012-07-01,1,Baghdad
2012-07-02,1,Baghdad
2012-07-03,3,Baghdad
2012-07-04,8,Baghdad
2012-07-07,2,Baghdad
2012-07-10,4,Baghdad
2012-07-13,1,Baghdad
2012-07-14,2,Baghdad
2012-07-16,1,Baghdad
2012-07-17,1,Baghdad
2012-07-18,1,Baghdad
2012-07-20,2,Baghdad
2012-07-21,1,Baghdad
2012-07-22,26,Baghdad
2012-07-23,69,Baghdad
2012-07-24,3,Baghdad
2012-07-26,1,Baghdad
2012-07-28,2,Baghdad
2012-07-29,1,Baghdad
2012-07-31,25,Baghdad
2012-08-01,6,Baghdad
2012-08-02,7,Baghdad
2012-08-03,2,Baghdad
2012-08-05,1,Baghdad
2012-08-06,1,Baghdad
2012-08-07,2,Baghdad
2012-08-08,2,Baghdad
2012-08-09,3,Baghdad
2012-08-10,2,Baghdad
2012-08-11,1,Baghdad
2012-08-12,3,Baghdad
2012-08-13,3,Baghdad
2012-08-16,57,Baghdad
2012-08-18,4,Baghdad
2012-08-19,4,Baghdad
2012-08-24,9,Baghdad
2012-08-26,5,Baghdad
2012-08-29,4,Baghdad
2012-08-31,5,Baghdad
2012-09-01,3,Baghdad
2012-09-04,2,Baghdad
2012-09-09,44,Baghdad
2012-09-10,7,Baghdad
2012-09-11,5,Baghdad
2012-09-16,5,Baghdad
2012-09-17,5,Baghdad
2012-09-18,4,Baghdad
2012-09-19,5,Baghdad
2012-09-21,2,Baghdad
2012-09-22,1,Baghdad
2012-09-23,3,Baghdad
2012-09-25,2,Baghdad
2012-09-27,2,Baghdad
2012-09-29,1,Baghdad
2012-09-30,20,Baghdad
2012-10-01,1,Baghdad
2012-10-02,4,Baghdad
2012-10-03,1,Baghdad
2012-10-04,4,Baghdad
2012-10-06,8,Baghdad
2012-10-09,1,Baghdad
2012-10-14,2,Baghdad
2012-10-17,5,Baghdad
2012-10-18,1,Baghdad
2012-10-19,1,Baghdad
2012-10-20,16,Baghdad
2012-10-23,17,Baghdad
2012-10-24,10,Baghdad
2012-10-26,2,Baghdad
2012-10-27,78,Baghdad
2012-10-28,15,Baghdad
2012-10-31,2,Baghdad
2012-11-03,1,Baghdad
2012-11-05,5,Baghdad
2012-11-06,12,Baghdad
2012-11-07,1,Baghdad
2012-11-08,4,Baghdad
2012-11-09,1,Baghdad
2012-11-12,1,Baghdad
2012-11-13,1,Baghdad
2012-11-14,1,Baghdad
2012-11-17,1,Baghdad
2012-11-20,2,Baghdad
2012-11-21,1,Baghdad
2012-11-22,1,Baghdad
2012-11-27,19,Baghdad
2012-11-28,7,Baghdad
2012-11-29,3,Baghdad
2012-11-30,1,Baghdad
2012-12-03,1,Baghdad
2012-12-04,10,Baghdad
2012-12-05,1,Baghdad
2012-12-06,5,Baghdad
2012-12-07,1,Baghdad
2012-12-09,7,Baghdad
2012-12-10,1,Baghdad
2012-12-11,1,Baghdad
2012-12-12,4,Baghdad
2012-12-13,3,Baghdad
2012-12-14,3,Baghdad
2012-12-15,1,Baghdad
2012-12-16,6,Baghdad
2012-12-17,22,Baghdad
2012-12-19,1,Baghdad
2012-12-21,1,Baghdad
2012-12-22,4,Baghdad
2012-12-23,4,Baghdad
2012-12-24,1,Baghdad
2012-12-28,1,Baghdad
2012-12-30,4,Baghdad
2012-12-31,10,Baghdad
2013-01-01,2,Baghdad
2013-01-02,3,Baghdad
2013-01-03,30,Baghdad
2013-01-10,7,Baghdad
2013-01-13,1,Baghdad
2013-01-15,1,Baghdad
2013-01-16,15,Baghdad
2013-01-17,13,Baghdad
2013-01-19,3,Baghdad
2013-01-21,1,Baghdad
2013-01-22,26,Baghdad
2013-01-24,3,Baghdad
2013-01-28,1,Baghdad
2013-01-29,1,Baghdad
2013-01-30,2,Baghdad
2013-02-03,1,Baghdad
2013-02-04,22,Baghdad
2013-02-05,3,Baghdad
2013-02-06,4,Baghdad
2013-02-07,2,Baghdad
2013-02-08,18,Baghdad
2013-02-09,8,Baghdad
2013-02-10,2,Baghdad
2013-02-11,1,Baghdad
2013-02-12,1,Baghdad
2013-02-14,3,Baghdad
2013-02-16,2,Baghdad
2013-02-17,50,Baghdad
2013-02-19,5,Baghdad
2013-02-21,1,Baghdad
2013-02-22,2,Baghdad
2013-02-24,1,Baghdad
2013-02-25,1,Baghdad
2013-02-26,7,Baghdad
2013-02-28,24,Baghdad
2013-03-01,1,Baghdad
2013-03-03,3,Baghdad
2013-03-04,1,Baghdad
2013-03-05,9,Baghdad
2013-03-07,3,Baghdad
2013-03-08,5,Baghdad
2013-03-09,4,Baghdad
2013-03-10,6,Baghdad
2013-03-11,10,Baghdad
2013-03-14,30,Baghdad
2013-03-18,3,Baghdad
2013-03-19,50,Baghdad
2013-03-20,3,Baghdad
2013-03-22,2,Baghdad
2013-03-23,2,Baghdad
2013-03-24,1,Baghdad
2013-03-26,3,Baghdad
2013-03-27,2,Baghdad
2013-03-29,23,Baghdad
2013-03-31,1,Baghdad
2013-04-01,5,Baghdad
2013-04-03,4,Baghdad
2013-04-04,1,Baghdad
2013-04-05,2,Baghdad
2013-04-06,3,Baghdad
2013-04-07,1,Baghdad
2013-04-12,3,Baghdad
2013-04-13,1,Baghdad
2013-04-14,4,Baghdad
2013-04-15,34,Baghdad
2013-04-17,6,Baghdad
2013-04-18,33,Baghdad
2013-04-19,4,Baghdad
2013-04-23,20,Baghdad
2013-04-24,11,Baghdad
2013-04-25,3,Baghdad
2013-04-26,21,Baghdad
2013-04-28,3,Baghdad
2013-04-29,29,Baghdad
2013-04-30,4,Baghdad
2013-05-01,9,Baghdad
2013-05-02,3,Baghdad
2013-05-03,6,Baghdad
2013-05-05,8,Baghdad
2013-05-06,25,Baghdad
2013-05-07,2,Baghdad
2013-05-08,4,Baghdad
2013-05-10,4,Baghdad
2013-05-11,5,Baghdad
2013-05-12,8,Baghdad
2013-05-13,3,Baghdad
2013-05-14,12,Baghdad
2013-05-15,26,Baghdad
2013-05-16,19,Baghdad
2013-05-17,31,Baghdad
2013-05-18,11,Baghdad
2013-05-19,13,Baghdad
2013-05-20,49,Baghdad
2013-05-21,14,Baghdad
2013-05-22,14,Baghdad
2013-05-25,1,Baghdad
2013-05-26,5,Baghdad
2013-05-27,69,Baghdad
2013-05-28,26,Baghdad
2013-05-29,30,Baghdad
2013-05-31,4,Baghdad
2013-06-03,1,Baghdad
2013-06-05,3,Baghdad
2013-06-06,6,Baghdad
2013-06-08,12,Baghdad
2013-06-09,3,Baghdad
2013-06-10,13,Baghdad
2013-06-11,1,Baghdad
2013-06-15,3,Baghdad
2013-06-16,15,Baghdad
2013-06-17,3,Baghdad
2013-06-18,35,Baghdad
2013-06-19,2,Baghdad
2013-06-21,5,Baghdad
2013-06-22,15,Baghdad
2013-06-23,6,Baghdad
2013-06-24,33,Baghdad
2013-06-25,35,Baghdad
2013-06-26,4,Baghdad
2013-06-27,21,Baghdad
2013-06-28,8,Baghdad
2013-06-29,16,Baghdad
2013-06-30,13,Baghdad
2013-07-01,1,Baghdad
2013-07-02,47,Baghdad
2013-07-03,14,Baghdad
2013-07-04,4,Baghdad
2013-07-05,16,Baghdad
2013-07-08,6,Baghdad
2013-07-09,1,Baghdad
2013-07-10,3,Baghdad
2013-07-11,30,Baghdad
2013-07-13,24,Baghdad
2013-07-14,4,Baghdad
2013-07-15,1,Baghdad
2013-07-17,1,Baghdad
2013-07-18,2,Baghdad
2013-07-19,5,Baghdad
2013-07-20,66,Baghdad
2013-07-21,97,Baghdad
2013-07-22,2,Baghdad
2013-07-23,10,Baghdad
2013-07-24,22,Baghdad
2013-07-25,16,Baghdad
2013-07-27,2,Baghdad
2013-07-28,4,Baghdad
2013-07-29,40,Baghdad
2013-07-30,31,Baghdad
2013-07-31,11,Baghdad
2013-08-01,6,Baghdad
2013-08-02,4,Baghdad
2013-08-03,7,Baghdad
2013-08-04,7,Baghdad
2013-08-05,8,Baghdad
2013-08-06,40,Baghdad
2013-08-08,1,Baghdad
2013-08-09,2,Baghdad
2013-08-10,65,Baghdad
2013-08-11,5,Baghdad
2013-08-13,6,Baghdad
2013-08-14,2,Baghdad
2013-08-15,41,Baghdad
2013-08-16,8,Baghdad
2013-08-18,6,Baghdad
2013-08-21,4,Baghdad
2013-08-22,2,Baghdad
2013-08-23,37,Baghdad
2013-08-24,3,Baghdad
2013-08-25,23,Baghdad
2013-08-26,9,Baghdad
2013-08-27,6,Baghdad
2013-08-28,97,Baghdad
2013-08-29,8,Baghdad
2013-08-30,6,Baghdad
2013-08-31,16,Baghdad
2013-09-02,18,Baghdad
2013-09-03,90,Baghdad
2013-09-04,3,Baghdad
2013-09-07,3,Baghdad
2013-09-08,3,Baghdad
2013-09-09,4,Baghdad
2013-09-10,15,Baghdad
2013-09-11,38,Baghdad
2013-09-12,1,Baghdad
2013-09-14,6,Baghdad
2013-09-15,42,Baghdad
2013-09-16,1,Baghdad
2013-09-17,55,Baghdad
2013-09-18,6,Baghdad
2013-09-19,1,Baghdad
2013-09-20,1,Baghdad
2013-09-21,103,Baghdad
2013-09-22,29,Baghdad
2013-09-23,33,Baghdad
2013-09-24,4,Baghdad
2013-09-25,18,Baghdad
2013-09-26,36,Baghdad
2013-09-27,15,Baghdad
2013-09-28,16,Baghdad
2013-09-29,57,Baghdad
2013-09-30,52,Baghdad
2013-10-01,3,Baghdad
2013-10-02,12,Baghdad
2013-10-03,6,Baghdad
2013-10-04,1,Baghdad
2013-10-05,62,Baghdad
2013-10-06,23,Baghdad
2013-10-07,49,Baghdad
2013-10-08,3,Baghdad
2013-10-09,6,Baghdad
2013-10-10,11,Baghdad
2013-10-11,4,Baghdad
2013-10-12,4,Baghdad
2013-10-13,25,Baghdad
2013-10-14,2,Baghdad
2013-10-15,4,Baghdad
2013-10-16,4,Baghdad
2013-10-17,51,Baghdad
2013-10-18,13,Baghdad
2013-10-19,4,Baghdad
2013-10-20,60,Baghdad
2013-10-21,7,Baghdad
2013-10-22,6,Baghdad
2013-10-23,11,Baghdad
2013-10-24,10,Baghdad
2013-10-25,17,Baghdad
2013-10-26,15,Baghdad
2013-10-27,50,Baghdad
2013-10-28,11,Baghdad
2013-10-29,18,Baghdad
2013-10-30,10,Baghdad
2013-10-31,1,Baghdad
2013-11-03,8,Baghdad
2013-11-04,2,Baghdad
2013-11-05,3,Baghdad
2013-11-06,10,Baghdad
2013-11-07,10,Baghdad
2013-11-08,5,Baghdad
2013-11-09,7,Baghdad
2013-11-10,5,Baghdad
2013-11-11,2,Baghdad
2013-11-12,2,Baghdad
2013-11-14,37,Baghdad
2013-11-15,2,Baghdad
2013-11-16,3,Baghdad
2013-11-17,19,Baghdad
2013-11-18,1,Baghdad
2013-11-19,3,Baghdad
2013-11-20,46,Baghdad
2013-11-21,14,Baghdad
2013-11-22,21,Baghdad
2013-11-23,5,Baghdad
2013-11-24,4,Baghdad
2013-11-25,31,Baghdad
2013-11-26,9,Baghdad
2013-11-27,37,Baghdad
2013-11-28,24,Baghdad
2013-11-29,22,Baghdad
2013-11-30,9,Baghdad
2013-12-01,8,Baghdad
2013-12-02,6,Baghdad
2013-12-03,23,Baghdad
2013-12-04,2,Baghdad
2013-12-05,5,Baghdad
2013-12-06,11,Baghdad
2013-12-07,11,Baghdad
2013-12-08,52,Baghdad
2013-12-09,9,Baghdad
2013-12-10,4,Baghdad
2013-12-11,5,Baghdad
2013-12-12,4,Baghdad
2013-12-13,20,Baghdad
2013-12-14,19,Baghdad
2013-12-15,11,Baghdad
2013-12-16,76,Baghdad
2013-12-17,12,Baghdad
2013-12-18,5,Baghdad
2013-12-19,72,Baghdad
2013-12-20,1,Baghdad
2013-12-21,10,Baghdad
2013-12-22,9,Baghdad
2013-12-23,11,Baghdad
2013-12-24,3,Baghdad
2013-12-25,74,Baghdad
2013-12-26,6,Baghdad
2013-12-27,5,Baghdad
2013-12-29,11,Baghdad
2013-12-30,10,Baghdad
2013-12-31,21,Baghdad
2014-01-02,20,Baghdad
2014-01-03,9,Baghdad
2014-01-04,6,Baghdad
2014-01-05,29,Baghdad
2014-01-06,7,Baghdad
2014-01-07,16,Baghdad
2014-01-08,2,Baghdad
2014-01-09,27,Baghdad
2014-01-10,2,Baghdad
2014-01-11,10,Baghdad
2014-01-12,24,Baghdad
2014-01-13,25,Baghdad
2014-01-14,35,Baghdad
2014-01-15,63,Baghdad
2014-01-16,6,Baghdad
2014-01-18,38,Baghdad
2014-01-19,1,Baghdad
2014-01-20,28,Baghdad
2014-01-21,5,Baghdad
2014-01-22,8,Baghdad
2014-01-23,11,Baghdad
2014-01-24,4,Baghdad
2014-01-25,9,Baghdad
2014-01-26,20,Baghdad
2014-01-27,5,Baghdad
2014-01-28,3,Baghdad
2014-01-29,20,Baghdad
2014-01-30,39,Baghdad
2014-01-31,5,Baghdad
2014-02-01,12,Baghdad
2014-02-02,5,Baghdad
2014-02-03,33,Baghdad
2014-02-04,26,Baghdad
