gov,Date,temp,precip,death,ArGov_sentPos,ArGov_sentNeg,Gov_eventsAll,ArGov_insVioMin_buzz,death_lag,temp_lag,precip_lag,events_lag,sentPos_lag_ar,sentNeg_lag_ar,insVioMin_buzz_lag,death_diff,sentPos_diff_ar,sentNeg_diff_ar,events_diff,insVioMin_buzz_diff
Missan,2017-07-15,103.87999999999998,0.0,0,1145,279,0,45.0,0.0,100.60666666666665,0.0,0.0,1056.0,199.0,46.0,0.0,89.0,80.0,0.0,-1.0
Muthanna,2017-07-15,103.82666666666667,0.0,0,660,168,0,15.0,0.0,98.07333333333335,0.0,2.0,521.0,240.0,35.0,0.0,139.0,-72.0,-2.0,-20.0
Najaf,2017-07-15,104.73333333333332,0.0,0,633,206,0,23.0,0.0,99.08000000000001,0.0,1.0,469.0,121.0,14.0,0.0,164.0,85.0,-1.0,9.0
Ninewa,2017-07-15,98.88583333333335,0.0,719,63097,21092,813,5653.0,888.0,91.61083333333335,0.0,258.0,42502.0,12108.0,3791.0,-169.0,20595.0,8984.0,555.0,1862.0
Qadissiya,2017-07-15,103.28333333333333,0.0,0,495,159,1,11.0,0.0,97.695,0.0,0.0,374.0,123.0,23.0,0.0,121.0,36.0,1.0,-12.0
Salahal Din,2017-07-15,104.09809523809524,0.0,11,0,0,4,152.0,17.0,97.72095238095238,0.0,14.0,0.0,0.0,208.0,-6.0,0.0,0.0,-10.0,-56.0
Wassit,2017-07-15,103.32933333333332,0.0,0,998,486,0,41.0,0.0,97.56266666666667,0.0,0.0,1053.0,268.0,53.0,0.0,-55.0,218.0,0.0,-12.0
Anbar,2017-07-30,103.60666666666665,0.0,79,1532,329,10,85.0,28.0,103.86476190476192,0.0,21.0,1365.0,980.0,109.0,51.0,167.0,-651.0,-11.0,-24.0
Babylon,2017-07-30,100.74166666666666,0.0,4,1414,253,0,28.0,22.0,99.52500000000002,0.0,0.0,1721.0,383.0,32.0,-18.0,-307.0,-130.0,0.0,-4.0
Baghdad,2017-07-30,102.65777777777778,0.0,50,7757,1334,76,545.0,43.0,102.31777777777778,0.0,31.0,7223.0,2071.0,719.0,7.0,534.0,-737.0,45.0,-174.0
Basrah,2017-07-30,104.73238095238095,0.0,4,4689,657,8,115.0,5.0,104.11333333333336,0.0,63.0,2780.0,1030.0,177.0,-1.0,1909.0,-373.0,-55.0,-62.0
Thi Qar,2017-07-30,105.58533333333331,0.0,8,0,0,0,0.0,2.0,104.37066666666666,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Diyala,2017-07-30,105.26888888888888,0.0,18,4034,628,4,156.0,181.0,105.22444444444444,0.0,6.0,4120.0,772.0,281.0,-163.0,-86.0,-144.0,-2.0,-125.0
Dahuk,2017-07-30,98.645,0.0,0,561,188,0,38.0,0.0,99.29666666666667,0.0,2.0,663.0,248.0,15.0,0.0,-102.0,-60.0,-2.0,23.0
Erbil,2017-07-30,96.57111111111111,0.0,0,1768,490,5,95.0,2.0,95.66222222222223,0.0,28.0,2080.0,647.0,55.0,-2.0,-312.0,-157.0,-23.0,40.0
Sulaymaniyah,2017-07-30,94.69066666666667,0.0,0,1303,367,1,307.0,3.0,95.61399999999999,0.0,1.0,2060.0,739.0,732.0,-3.0,-757.0,-372.0,0.0,-425.0
Kerbala,2017-07-30,104.64666666666666,0.0,2,467,78,0,103.0,0.0,105.27999999999999,0.0,0.0,856.0,159.0,155.0,2.0,-389.0,-81.0,0.0,-52.0
Kirkuk,2017-07-30,100.06999999999998,0.0,16,1874,211,5,24.0,0.0,100.94333333333334,0.0,4.0,2494.0,783.0,217.0,16.0,-620.0,-572.0,1.0,-193.0
Missan,2017-07-30,104.82777777777778,0.0,0,826,206,0,28.0,0.0,103.87999999999998,0.0,0.0,1145.0,279.0,45.0,0.0,-319.0,-73.0,0.0,-17.0
Muthanna,2017-07-30,104.10000000000004,0.0,3,410,107,0,117.0,0.0,103.82666666666667,0.0,0.0,660.0,168.0,15.0,3.0,-250.0,-61.0,0.0,102.0
Najaf,2017-07-30,105.88000000000002,0.0,1,618,102,0,20.0,0.0,104.73333333333332,0.0,0.0,633.0,206.0,23.0,1.0,-15.0,-104.0,0.0,-3.0
Ninewa,2017-07-30,98.5325,0.0,212,22413,6771,175,2930.0,719.0,98.88583333333335,0.0,813.0,63097.0,21092.0,5653.0,-507.0,-40684.0,-14321.0,-638.0,-2723.0
Qadissiya,2017-07-30,103.79833333333335,0.0,0,437,68,0,15.0,0.0,103.28333333333333,0.0,1.0,495.0,159.0,11.0,0.0,-58.0,-91.0,-1.0,4.0
Salahal Din,2017-07-30,103.2352380952381,0.0,16,0,0,10,96.0,11.0,104.09809523809524,0.0,4.0,0.0,0.0,152.0,5.0,0.0,0.0,6.0,-56.0
Wassit,2017-07-30,103.90533333333333,0.0,1,641,224,0,39.0,0.0,103.32933333333332,0.0,0.0,998.0,486.0,41.0,1.0,-357.0,-262.0,0.0,-2.0
Anbar,2017-08-15,104.17053571428572,0.0,5,1313,859,7,111.0,79.0,103.60666666666665,0.0,10.0,1532.0,329.0,85.0,-74.0,-219.0,530.0,-3.0,26.0
Babylon,2017-08-15,99.4375,0.0,3,1062,252,0,17.0,4.0,100.74166666666666,0.0,0.0,1414.0,253.0,28.0,-1.0,-352.0,-1.0,0.0,-11.0
Baghdad,2017-08-15,102.98819444444446,0.0,23,5279,1626,95,357.0,50.0,102.65777777777778,0.0,76.0,7757.0,1334.0,545.0,-27.0,-2478.0,292.0,19.0,-188.0
Basrah,2017-08-15,104.4,0.0,2,3884,736,8,257.0,4.0,104.73238095238095,0.0,8.0,4689.0,657.0,115.0,-2.0,-805.0,79.0,0.0,142.0
Thi Qar,2017-08-15,105.04125000000002,0.0,0,0,0,0,0.0,8.0,105.58533333333331,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0
Diyala,2017-08-15,106.128125,0.0,83,4212,651,8,252.0,18.0,105.26888888888888,0.0,4.0,4034.0,628.0,156.0,65.0,178.0,23.0,4.0,96.0
Dahuk,2017-08-15,99.33281249999999,0.0,0,531,167,1,11.0,0.0,98.645,0.0,0.0,561.0,188.0,38.0,0.0,-30.0,-21.0,1.0,-27.0
Erbil,2017-08-15,97.39895833333333,0.0,0,2261,558,31,53.0,0.0,96.57111111111111,0.0,5.0,1768.0,490.0,95.0,0.0,493.0,68.0,26.0,-42.0
Sulaymaniyah,2017-08-15,97.75125,0.0,0,1258,389,1,177.0,0.0,94.69066666666667,0.0,1.0,1303.0,367.0,307.0,0.0,-45.0,22.0,0.0,-130.0
Kerbala,2017-08-15,104.975,0.0,0,619,189,3,24.0,2.0,104.64666666666666,0.0,0.0,467.0,78.0,103.0,-2.0,152.0,111.0,3.0,-79.0
Kirkuk,2017-08-15,101.9546875,0.0,3,1308,446,5,17.0,16.0,100.06999999999998,0.0,5.0,1874.0,211.0,24.0,-13.0,-566.0,235.0,0.0,-7.0
Missan,2017-08-15,105.22291666666666,0.0,0,751,194,0,24.0,0.0,104.82777777777778,0.0,0.0,826.0,206.0,28.0,0.0,-75.0,-12.0,0.0,-4.0
Muthanna,2017-08-15,103.43125000000002,0.0,0,396,115,0,22.0,3.0,104.10000000000004,0.0,0.0,410.0,107.0,117.0,-3.0,-14.0,8.0,0.0,-95.0
Najaf,2017-08-15,105.83750000000002,0.0,4,562,141,0,8.0,1.0,105.88000000000002,0.0,0.0,618.0,102.0,20.0,3.0,-56.0,39.0,0.0,-12.0
Ninewa,2017-08-15,99.33671874999999,0.0,170,18544,5562,64,3917.0,212.0,98.5325,0.0,175.0,22413.0,6771.0,2930.0,-42.0,-3869.0,-1209.0,-111.0,987.0
Qadissiya,2017-08-15,103.71406249999998,0.0,0,608,175,0,25.0,0.0,103.79833333333335,0.0,0.0,437.0,68.0,15.0,0.0,171.0,107.0,0.0,10.0
Salahal Din,2017-08-15,104.07142857142858,0.0,3,0,0,2,73.0,16.0,103.2352380952381,0.0,10.0,0.0,0.0,96.0,-13.0,0.0,0.0,-8.0,-23.0
Wassit,2017-08-15,104.26124999999999,0.0,0,618,171,0,24.0,1.0,103.90533333333333,0.0,0.0,641.0,224.0,39.0,-1.0,-23.0,-53.0,0.0,-15.0
Anbar,2017-08-30,99.94190476190478,0.0,47,1042,536,6,89.0,5.0,104.17053571428572,0.0,7.0,1313.0,859.0,111.0,42.0,-271.0,-323.0,-1.0,-22.0
Babylon,2017-08-30,98.00500000000002,0.0,3,1653,277,0,9.0,3.0,99.4375,0.0,0.0,1062.0,252.0,17.0,0.0,591.0,25.0,0.0,-8.0
Baghdad,2017-08-30,99.18444444444444,0.0,50,4131,1765,179,1573.0,23.0,102.98819444444446,0.0,95.0,5279.0,1626.0,357.0,27.0,-1148.0,139.0,84.0,1216.0
Basrah,2017-08-30,102.10952380952382,0.0,1,2352,675,4,54.0,2.0,104.4,0.0,8.0,3884.0,736.0,257.0,-1.0,-1532.0,-61.0,-4.0,-203.0
Thi Qar,2017-08-30,103.244,0.0,1,0,0,0,0.0,0.0,105.04125000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Diyala,2017-08-30,101.0911111111111,0.0,23,2555,438,6,93.0,83.0,106.128125,0.0,8.0,4212.0,651.0,252.0,-60.0,-1657.0,-213.0,-2.0,-159.0
Dahuk,2017-08-30,95.445,0.0,0,451,102,3,2.0,0.0,99.33281249999999,0.0,1.0,531.0,167.0,11.0,0.0,-80.0,-65.0,2.0,-9.0
Erbil,2017-08-30,93.48444444444445,0.0,3,1799,447,91,24.0,0.0,97.39895833333333,0.0,31.0,2261.0,558.0,53.0,3.0,-462.0,-111.0,60.0,-29.0
Sulaymaniyah,2017-08-30,91.93933333333334,0.0,2,1153,270,2,197.0,0.0,97.75125,0.0,1.0,1258.0,389.0,177.0,2.0,-105.0,-119.0,1.0,20.0
Kerbala,2017-08-30,101.87333333333335,0.0,1,269,147,0,8.0,0.0,104.975,0.0,3.0,619.0,189.0,24.0,1.0,-350.0,-42.0,-3.0,-16.0
Kirkuk,2017-08-30,97.68333333333334,0.0,12,1689,876,30,41.0,3.0,101.9546875,0.0,5.0,1308.0,446.0,17.0,9.0,381.0,430.0,25.0,24.0
Missan,2017-08-30,102.39777777777776,0.0,1,702,148,0,12.0,0.0,105.22291666666666,0.0,0.0,751.0,194.0,24.0,1.0,-49.0,-46.0,0.0,-12.0
Muthanna,2017-08-30,101.46666666666667,0.0,0,383,105,0,9.0,0.0,103.43125000000002,0.0,0.0,396.0,115.0,22.0,0.0,-13.0,-10.0,0.0,-13.0
Najaf,2017-08-30,101.80666666666667,0.0,7,578,125,2,24.0,4.0,105.83750000000002,0.0,0.0,562.0,141.0,8.0,3.0,16.0,-16.0,2.0,16.0
Ninewa,2017-08-30,95.15333333333334,0.0,206,17824,6767,248,1662.0,170.0,99.33671874999999,0.0,64.0,18544.0,5562.0,3917.0,36.0,-720.0,1205.0,184.0,-2255.0
Qadissiya,2017-08-30,100.54166666666667,0.0,0,584,95,0,14.0,0.0,103.71406249999998,0.0,0.0,608.0,175.0,25.0,0.0,-24.0,-80.0,0.0,-11.0
Salahal Din,2017-08-30,99.2057142857143,0.0,7,0,0,33,21.0,3.0,104.07142857142858,0.0,2.0,0.0,0.0,73.0,4.0,0.0,0.0,31.0,-52.0
Wassit,2017-08-30,100.75333333333334,0.0,2,498,145,0,10.0,0.0,104.26124999999999,0.0,0.0,618.0,171.0,24.0,2.0,-120.0,-26.0,0.0,-14.0
Anbar,2017-09-15,98.89910714285713,0.0,53,1402,706,4,83.0,47.0,99.94190476190478,0.0,6.0,1042.0,536.0,89.0,6.0,360.0,170.0,-2.0,-6.0
Babylon,2017-09-15,93.578125,0.0,13,2493,327,0,50.0,3.0,98.00500000000002,0.0,0.0,1653.0,277.0,9.0,10.0,840.0,50.0,0.0,41.0
Baghdad,2017-09-15,96.42152777777777,0.0,72,4094,1407,124,4583.0,50.0,99.18444444444444,0.0,179.0,4131.0,1765.0,1573.0,22.0,-37.0,-358.0,-55.0,3010.0
Basrah,2017-09-15,98.39107142857142,0.0,35,2372,616,6,104.0,1.0,102.10952380952382,0.0,4.0,2352.0,675.0,54.0,34.0,20.0,-59.0,2.0,50.0
Thi Qar,2017-09-15,100.25625000000001,0.0,180,0,0,14,0.0,1.0,103.244,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,14.0,0.0
Diyala,2017-09-15,99.27395833333333,0.0,19,2553,405,6,65.0,23.0,101.0911111111111,0.0,6.0,2555.0,438.0,93.0,-4.0,-2.0,-33.0,0.0,-28.0
Dahuk,2017-09-15,92.27812499999999,0.0,0,625,192,4,17.0,0.0,95.445,0.0,3.0,451.0,102.0,2.0,0.0,174.0,90.0,1.0,15.0
Erbil,2017-09-15,90.446875,0.0,0,2582,678,48,20.0,3.0,93.48444444444445,0.0,91.0,1799.0,447.0,24.0,-3.0,783.0,231.0,-43.0,-4.0
Sulaymaniyah,2017-09-15,89.445,0.0,2,1539,368,0,270.0,2.0,91.93933333333334,0.0,2.0,1153.0,270.0,197.0,0.0,386.0,98.0,-2.0,73.0
Kerbala,2017-09-15,98.38749999999999,0.0,1,258,73,0,1.0,1.0,101.87333333333335,0.0,0.0,269.0,147.0,8.0,0.0,-11.0,-74.0,0.0,-7.0
Kirkuk,2017-09-15,95.43125,0.0,10,2447,1140,46,46.0,12.0,97.68333333333334,0.0,30.0,1689.0,876.0,41.0,-2.0,758.0,264.0,16.0,5.0
Missan,2017-09-15,98.85625,0.0,0,809,199,0,20.0,1.0,102.39777777777776,0.0,0.0,702.0,148.0,12.0,-1.0,107.0,51.0,0.0,8.0
Muthanna,2017-09-15,97.93125,0.0,13,461,130,0,16.0,0.0,101.46666666666667,0.0,0.0,383.0,105.0,9.0,13.0,78.0,25.0,0.0,7.0
Najaf,2017-09-15,99.59374999999999,0.0,4,400,76,2,11.0,7.0,101.80666666666667,0.0,2.0,578.0,125.0,24.0,-3.0,-178.0,-49.0,0.0,-13.0
Ninewa,2017-09-15,92.18359375000001,0.0,22,13182,3393,105,5491.0,206.0,95.15333333333334,0.0,248.0,17824.0,6767.0,1662.0,-184.0,-4642.0,-3374.0,-143.0,3829.0
Qadissiya,2017-09-15,98.32812499999999,0.0,0,384,83,0,3.0,0.0,100.54166666666667,0.0,0.0,584.0,95.0,14.0,0.0,-200.0,-12.0,0.0,-11.0
Salahal Din,2017-09-15,97.28928571428571,0.0,18,0,0,17,28.0,7.0,99.2057142857143,0.0,33.0,0.0,0.0,21.0,11.0,0.0,0.0,-16.0,7.0
Wassit,2017-09-15,98.0775,0.0,5,609,133,0,14.0,2.0,100.75333333333334,0.0,0.0,498.0,145.0,10.0,3.0,111.0,-12.0,0.0,4.0
Anbar,2017-09-30,93.43904761904763,0.0,23,2909,1164,54,1060.0,53.0,98.89910714285713,0.0,4.0,1402.0,706.0,83.0,-30.0,1507.0,458.0,50.0,977.0
Babylon,2017-09-30,89.98166666666665,0.0,135,891,274,0,15.0,13.0,93.578125,0.0,0.0,2493.0,327.0,50.0,122.0,-1602.0,-53.0,0.0,-35.0
Baghdad,2017-09-30,92.10222222222224,0.0,70,8256,1923,279,2169.0,72.0,96.42152777777777,0.0,124.0,4094.0,1407.0,4583.0,-2.0,4162.0,516.0,155.0,-2414.0
Basrah,2017-09-30,93.62380952380953,0.0,1,2508,727,18,55.0,35.0,98.39107142857142,0.0,6.0,2372.0,616.0,104.0,-34.0,136.0,111.0,12.0,-49.0
Thi Qar,2017-09-30,95.91600000000001,0.0,21,0,0,6,0.0,180.0,100.25625000000001,0.0,14.0,0.0,0.0,0.0,-159.0,0.0,0.0,-8.0,0.0
Diyala,2017-09-30,95.43333333333335,0.0,94,2916,533,1,66.0,19.0,99.27395833333333,0.0,6.0,2553.0,405.0,65.0,75.0,363.0,128.0,-5.0,1.0
Dahuk,2017-09-30,88.60833333333333,0.0,9,1018,317,31,20.0,0.0,92.27812499999999,0.0,4.0,625.0,192.0,17.0,9.0,393.0,125.0,27.0,3.0
Erbil,2017-09-30,86.6188888888889,0.0,0,7720,2590,201,66.0,0.0,90.446875,0.0,48.0,2582.0,678.0,20.0,0.0,5138.0,1912.0,153.0,46.0
Sulaymaniyah,2017-09-30,85.06933333333335,0.0,0,3115,782,4,217.0,2.0,89.445,0.0,0.0,1539.0,368.0,270.0,-2.0,1576.0,414.0,4.0,-53.0
Kerbala,2017-09-30,94.14,0.0,0,516,162,2,13.0,1.0,98.38749999999999,0.0,0.0,258.0,73.0,1.0,-1.0,258.0,89.0,2.0,12.0
Kirkuk,2017-09-30,90.71666666666668,0.0,38,3092,1264,55,91.0,10.0,95.43125,0.0,46.0,2447.0,1140.0,46.0,28.0,645.0,124.0,9.0,45.0
Missan,2017-09-30,94.64,0.0,0,840,185,0,11.0,0.0,98.85625,0.0,0.0,809.0,199.0,20.0,0.0,31.0,-14.0,0.0,-9.0
Muthanna,2017-09-30,94.28666666666668,0.0,5,594,273,0,46.0,13.0,97.93125,0.0,0.0,461.0,130.0,16.0,-8.0,133.0,143.0,0.0,30.0
Najaf,2017-09-30,93.85333333333334,0.0,0,351,122,0,6.0,4.0,99.59374999999999,0.0,2.0,400.0,76.0,11.0,-4.0,-49.0,46.0,-2.0,-5.0
Ninewa,2017-09-30,88.46250000000002,0.0,193,10804,3408,44,5219.0,22.0,92.18359375000001,0.0,105.0,13182.0,3393.0,5491.0,171.0,-2378.0,15.0,-61.0,-272.0
Qadissiya,2017-09-30,93.95833333333331,0.0,0,380,143,0,10.0,0.0,98.32812499999999,0.0,0.0,384.0,83.0,3.0,0.0,-4.0,60.0,0.0,7.0
Salahal Din,2017-09-30,93.44095238095238,0.0,42,0,0,9,204.0,18.0,97.28928571428571,0.0,17.0,0.0,0.0,28.0,24.0,0.0,0.0,-8.0,176.0
Wassit,2017-09-30,93.42,0.0,0,698,207,1,23.0,5.0,98.0775,0.0,0.0,609.0,133.0,14.0,-5.0,89.0,74.0,1.0,9.0
Anbar,2017-10-15,82.90095238095238,0.0,60,427,162,13,19.0,23.0,93.43904761904763,0.0,54.0,2909.0,1164.0,1060.0,37.0,-2482.0,-1002.0,-41.0,-1041.0
Babylon,2017-10-15,81.06666666666668,0.0,60,90,26,0,4.0,135.0,89.98166666666665,0.0,0.0,891.0,274.0,15.0,-75.0,-801.0,-248.0,0.0,-11.0
Baghdad,2017-10-15,81.09851851851853,0.0,86,519,202,197,305.0,70.0,92.10222222222224,0.0,279.0,8256.0,1923.0,2169.0,16.0,-7737.0,-1721.0,-82.0,-1864.0
Basrah,2017-10-15,85.8866666666667,0.0,2,213,56,16,12.0,1.0,93.62380952380953,0.0,18.0,2508.0,727.0,55.0,1.0,-2295.0,-671.0,-2.0,-43.0
Thi Qar,2017-10-15,86.24399999999999,0.0,0,0,0,0,0.0,21.0,95.91600000000001,0.0,6.0,0.0,0.0,0.0,-21.0,0.0,0.0,-6.0,0.0
Diyala,2017-10-15,84.05,0.0,2,361,60,8,14.0,94.0,95.43333333333335,0.0,1.0,2916.0,533.0,66.0,-92.0,-2555.0,-473.0,7.0,-52.0
Dahuk,2017-10-15,74.95333333333333,0.0,0,116,18,3,1.0,9.0,88.60833333333333,0.0,31.0,1018.0,317.0,20.0,-9.0,-902.0,-299.0,-28.0,-19.0
Erbil,2017-10-15,71.9877777777778,0.0,0,479,229,110,9.0,0.0,86.6188888888889,0.0,201.0,7720.0,2590.0,66.0,0.0,-7241.0,-2361.0,-91.0,-57.0
Sulaymaniyah,2017-10-15,73.13533333333334,0.0,0,359,90,24,39.0,0.0,85.06933333333335,0.0,4.0,3115.0,782.0,217.0,0.0,-2756.0,-692.0,20.0,-178.0
Kerbala,2017-10-15,84.42666666666668,0.0,0,91,69,2,0.0,0.0,94.14,0.0,2.0,516.0,162.0,13.0,0.0,-425.0,-93.0,0.0,-13.0
Kirkuk,2017-10-15,79.45,0.0,3,136,59,145,39.0,38.0,90.71666666666668,0.0,55.0,3092.0,1264.0,91.0,-35.0,-2956.0,-1205.0,90.0,-52.0
Missan,2017-10-15,85.27888888888887,0.0,0,77,20,0,3.0,0.0,94.64,0.0,0.0,840.0,185.0,11.0,0.0,-763.0,-165.0,0.0,-8.0
Muthanna,2017-10-15,85.88666666666667,0.0,0,45,20,1,4.0,5.0,94.28666666666668,0.0,0.0,594.0,273.0,46.0,-5.0,-549.0,-253.0,1.0,-42.0
Najaf,2017-10-15,83.43999999999998,0.0,0,87,20,0,8.0,0.0,93.85333333333334,0.0,0.0,351.0,122.0,6.0,0.0,-264.0,-102.0,0.0,2.0
Ninewa,2017-10-15,74.95916666666668,0.0,98,1402,313,17,667.0,193.0,88.46250000000002,0.0,44.0,10804.0,3408.0,5219.0,-95.0,-9402.0,-3095.0,-27.0,-4552.0
Qadissiya,2017-10-15,84.42000000000002,0.0,0,42,7,0,1.0,0.0,93.95833333333331,0.0,0.0,380.0,143.0,10.0,0.0,-338.0,-136.0,0.0,-9.0
Salahal Din,2017-10-15,81.8295238095238,0.0,1,33,21,4,4.0,42.0,93.44095238095238,0.0,9.0,0.0,0.0,204.0,-41.0,33.0,21.0,-5.0,-200.0
Wassit,2017-10-15,83.84799999999998,0.0,1,60,26,0,6.0,0.0,93.42,0.0,1.0,698.0,207.0,23.0,1.0,-638.0,-181.0,-1.0,-17.0
Anbar,2017-10-31,78.33839285714285,8.928571428571429e-05,1,60,11,15,10.0,60.0,82.90095238095238,0.0,13.0,427.0,162.0,19.0,-59.0,-367.0,-151.0,2.0,-9.0
Babylon,2017-10-31,74.978125,0.0,3,22,3,0,0.0,60.0,81.06666666666668,0.0,0.0,90.0,26.0,4.0,-57.0,-68.0,-23.0,0.0,-4.0
Baghdad,2017-10-31,77.0361111111111,0.00013888888888888892,54,511,24,430,8.0,86.0,81.09851851851853,0.0,197.0,519.0,202.0,305.0,-32.0,-8.0,-178.0,233.0,-297.0
Basrah,2017-10-31,82.68660714285713,0.0,4,134,28,11,1.0,2.0,85.8866666666667,0.0,16.0,213.0,56.0,12.0,2.0,-79.0,-28.0,-5.0,-11.0
Thi Qar,2017-10-31,82.61625000000001,0.0,0,0,0,0,0.0,0.0,86.24399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diyala,2017-10-31,79.27083333333333,0.0010416666666666667,84,276,26,10,4.0,2.0,84.05,0.0,8.0,361.0,60.0,14.0,82.0,-85.0,-34.0,2.0,-10.0
Dahuk,2017-10-31,72.046875,0.0,0,46,16,8,3.0,0.0,74.95333333333333,0.0,3.0,116.0,18.0,1.0,0.0,-70.0,-2.0,5.0,2.0
Erbil,2017-10-31,70.10000000000001,0.0,0,176,38,175,6.0,0.0,71.9877777777778,0.0,110.0,479.0,229.0,9.0,0.0,-303.0,-191.0,65.0,-3.0
Sulaymaniyah,2017-10-31,68.6725,0.005375,24,156,26,16,57.0,0.0,73.13533333333334,0.0,24.0,359.0,90.0,39.0,24.0,-203.0,-64.0,-8.0,18.0
Kerbala,2017-10-31,78.13125,0.0,10,5,2,3,0.0,0.0,84.42666666666668,0.0,2.0,91.0,69.0,0.0,10.0,-86.0,-67.0,1.0,0.0
Kirkuk,2017-10-31,75.075,0.00375,83,110,61,373,4.0,3.0,79.45,0.0,145.0,136.0,59.0,39.0,80.0,-26.0,2.0,228.0,-35.0
Missan,2017-10-31,80.95,0.0,0,18,6,0,0.0,0.0,85.27888888888887,0.0,0.0,77.0,20.0,3.0,0.0,-59.0,-14.0,0.0,-3.0
Muthanna,2017-10-31,81.975,0.0,0,15,7,0,1.0,0.0,85.88666666666667,0.0,1.0,45.0,20.0,4.0,0.0,-30.0,-13.0,-1.0,-3.0
Najaf,2017-10-31,78.8375,0.0,0,2,2,2,0.0,0.0,83.43999999999998,0.0,0.0,87.0,20.0,8.0,0.0,-85.0,-18.0,2.0,-8.0
Ninewa,2017-10-31,72.01484375000001,0.0,95,342,97,51,77.0,98.0,74.95916666666668,0.0,17.0,1402.0,313.0,667.0,-3.0,-1060.0,-216.0,34.0,-590.0
Qadissiya,2017-10-31,79.7140625,0.0,0,1623,3,0,1.0,0.0,84.42000000000002,0.0,0.0,42.0,7.0,1.0,0.0,1581.0,-4.0,0.0,0.0
Salahal Din,2017-10-31,77.54374999999999,0.0014285714285714286,1,140,188,6,5.0,1.0,81.8295238095238,0.0,4.0,33.0,21.0,4.0,0.0,107.0,167.0,2.0,1.0
Wassit,2017-10-31,78.82624999999999,0.0,1,136,1,0,0.0,1.0,83.84799999999998,0.0,0.0,60.0,26.0,6.0,0.0,76.0,-25.0,0.0,-6.0
Anbar,2017-11-15,72.03904761904761,0.00038095238095238096,15,12667,1362,87,177.0,1.0,78.33839285714285,8.928571428571429e-05,15.0,60.0,11.0,10.0,14.0,12607.0,1351.0,72.0,167.0
Babylon,2017-11-15,70.58833333333334,0.0003333333333333333,2,6657,2043,0,140.0,3.0,74.978125,0.0,0.0,22.0,3.0,0.0,-1.0,6635.0,2040.0,0.0,140.0
Baghdad,2017-11-15,71.08592592592592,0.0,25,19412,13334,102,467.0,54.0,77.0361111111111,0.00013888888888888892,430.0,511.0,24.0,8.0,-29.0,18901.0,13310.0,-328.0,459.0
Basrah,2017-11-15,75.30761904761906,0.0,64,9722,2512,21,304.0,4.0,82.68660714285713,0.0,11.0,134.0,28.0,1.0,60.0,9588.0,2484.0,10.0,303.0
Thi Qar,2017-11-15,75.42133333333332,0.0,1,0,0,0,0.0,0.0,82.61625000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Diyala,2017-11-15,73.61333333333332,0.0006666666666666666,5,31495,6001,0,735.0,84.0,79.27083333333333,0.0010416666666666667,10.0,276.0,26.0,4.0,-79.0,31219.0,5975.0,-10.0,731.0
Dahuk,2017-11-15,64.14666666666668,0.03666666666666666,3,4736,2081,6,105.0,0.0,72.046875,0.0,8.0,46.0,16.0,3.0,3.0,4690.0,2065.0,-2.0,102.0
Erbil,2017-11-15,61.823333333333345,0.04200000000000001,1,17434,3246,48,156.0,0.0,70.10000000000001,0.0,175.0,176.0,38.0,6.0,1.0,17258.0,3208.0,-127.0,150.0
Sulaymaniyah,2017-11-15,62.424,0.05826666666666666,2,16755,9558,7,357.0,24.0,68.6725,0.005375,16.0,156.0,26.0,57.0,-22.0,16599.0,9532.0,-9.0,300.0
Kerbala,2017-11-15,73.11333333333332,0.008666666666666666,0,16551,3629,9,70.0,10.0,78.13125,0.0,3.0,5.0,2.0,0.0,-10.0,16546.0,3627.0,6.0,70.0
Kirkuk,2017-11-15,70.06833333333333,0.0105,14,7403,2020,24,93.0,83.0,75.075,0.00375,373.0,110.0,61.0,4.0,-69.0,7293.0,1959.0,-349.0,89.0
Missan,2017-11-15,74.74333333333333,0.0,0,18280,11064,0,148.0,0.0,80.95,0.0,0.0,18.0,6.0,0.0,0.0,18262.0,11058.0,0.0,148.0
Muthanna,2017-11-15,74.23333333333332,0.0,0,4023,3117,0,255.0,0.0,81.975,0.0,0.0,15.0,7.0,1.0,0.0,4008.0,3110.0,0.0,254.0
Najaf,2017-11-15,72.75999999999999,0.0013333333333333333,1,2721,354,0,40.0,0.0,78.8375,0.0,2.0,2.0,2.0,0.0,1.0,2719.0,352.0,-2.0,40.0
Ninewa,2017-11-15,64.31333333333333,0.0335,107,16731,6351,13,518.0,95.0,72.01484375000001,0.0,51.0,342.0,97.0,77.0,12.0,16389.0,6254.0,-38.0,441.0
Qadissiya,2017-11-15,73.47500000000001,0.0003333333333333333,0,6477,1698,0,6.0,0.0,79.7140625,0.0,0.0,1623.0,3.0,1.0,0.0,4854.0,1695.0,0.0,5.0
