Date,death,dist,ADM3CODE,ADM3NAME
2005-11-01,459,Al Resafa,iq01004,Al Resafa
2005-11-02,7,Al Resafa,iq01004,Al Resafa
2005-11-03,13,Al Resafa,iq01004,Al Resafa
2005-11-04,8,Al Resafa,iq01004,Al Resafa
2005-11-05,4,Al Resafa,iq01004,Al Resafa
2005-11-06,1,Al Resafa,iq01004,Al Resafa
2005-11-07,16,Al Resafa,iq01004,Al Resafa
2005-11-08,8,Al Resafa,iq01004,Al Resafa
2005-11-09,10,Al Resafa,iq01004,Al Resafa
2005-11-10,44,Al Resafa,iq01004,Al Resafa
2005-11-11,5,Al Resafa,iq01004,Al Resafa
2005-11-12,16,Al Resafa,iq01004,Al Resafa
2005-11-13,5,Al Resafa,iq01004,Al Resafa
2005-11-14,9,Al Resafa,iq01004,Al Resafa
2005-11-15,8,Al Resafa,iq01004,Al Resafa
2005-11-16,12,Al Resafa,iq01004,Al Resafa
2005-11-17,4,Al Resafa,iq01004,Al Resafa
2005-11-18,12,Al Resafa,iq01004,Al Resafa
2005-11-19,1,Al Resafa,iq01004,Al Resafa
2005-11-20,10,Al Resafa,iq01004,Al Resafa
2005-11-22,3,Al Resafa,iq01004,Al Resafa
2005-11-23,9,Al Resafa,iq01004,Al Resafa
2005-11-24,19,Al Resafa,iq01004,Al Resafa
2005-11-25,1,Al Resafa,iq01004,Al Resafa
2005-11-26,5,Al Resafa,iq01004,Al Resafa
2005-11-27,7,Al Resafa,iq01004,Al Resafa
2005-11-28,17,Al Resafa,iq01004,Al Resafa
2005-11-29,2,Al Resafa,iq01004,Al Resafa
2005-12-01,459,Al Resafa,iq01004,Al Resafa
2005-12-02,2,Al Resafa,iq01004,Al Resafa
2005-12-04,7,Al Resafa,iq01004,Al Resafa
2005-12-06,51,Al Resafa,iq01004,Al Resafa
2005-12-07,1,Al Resafa,iq01004,Al Resafa
2005-12-08,37,Al Resafa,iq01004,Al Resafa
2005-12-09,11,Al Resafa,iq01004,Al Resafa
2005-12-11,5,Al Resafa,iq01004,Al Resafa
2005-12-12,13,Al Resafa,iq01004,Al Resafa
2005-12-15,5,Al Resafa,iq01004,Al Resafa
2005-12-17,1,Al Resafa,iq01004,Al Resafa
2005-12-18,18,Al Resafa,iq01004,Al Resafa
2005-12-19,9,Al Resafa,iq01004,Al Resafa
2005-12-20,9,Al Resafa,iq01004,Al Resafa
2005-12-21,7,Al Resafa,iq01004,Al Resafa
2005-12-22,1,Al Resafa,iq01004,Al Resafa
2005-12-24,13,Al Resafa,iq01004,Al Resafa
2005-12-25,5,Al Resafa,iq01004,Al Resafa
2005-12-26,19,Al Resafa,iq01004,Al Resafa
2005-12-27,12,Al Resafa,iq01004,Al Resafa
2005-12-28,5,Al Resafa,iq01004,Al Resafa
2005-12-29,6,Al Resafa,iq01004,Al Resafa
2005-12-30,12,Al Resafa,iq01004,Al Resafa
2005-12-31,12,Al Resafa,iq01004,Al Resafa
2006-01-01,544,Al Resafa,iq01004,Al Resafa
2006-01-02,21,Al Resafa,iq01004,Al Resafa
2006-01-03,9,Al Resafa,iq01004,Al Resafa
2006-01-04,21,Al Resafa,iq01004,Al Resafa
2006-01-05,6,Al Resafa,iq01004,Al Resafa
2006-01-06,10,Al Resafa,iq01004,Al Resafa
2006-01-07,1,Al Resafa,iq01004,Al Resafa
2006-01-08,17,Al Resafa,iq01004,Al Resafa
2006-01-09,29,Al Resafa,iq01004,Al Resafa
2006-01-10,3,Al Resafa,iq01004,Al Resafa
2006-01-11,9,Al Resafa,iq01004,Al Resafa
2006-01-12,1,Al Resafa,iq01004,Al Resafa
2006-01-14,4,Al Resafa,iq01004,Al Resafa
2006-01-15,10,Al Resafa,iq01004,Al Resafa
2006-01-16,5,Al Resafa,iq01004,Al Resafa
2006-01-17,16,Al Resafa,iq01004,Al Resafa
2006-01-18,23,Al Resafa,iq01004,Al Resafa
2006-01-19,26,Al Resafa,iq01004,Al Resafa
2006-01-20,5,Al Resafa,iq01004,Al Resafa
2006-01-21,7,Al Resafa,iq01004,Al Resafa
2006-01-22,3,Al Resafa,iq01004,Al Resafa
2006-01-23,72,Al Resafa,iq01004,Al Resafa
2006-01-24,3,Al Resafa,iq01004,Al Resafa
2006-01-25,1,Al Resafa,iq01004,Al Resafa
2006-01-26,15,Al Resafa,iq01004,Al Resafa
2006-01-27,10,Al Resafa,iq01004,Al Resafa
2006-01-28,9,Al Resafa,iq01004,Al Resafa
2006-01-29,6,Al Resafa,iq01004,Al Resafa
2006-01-30,2,Al Resafa,iq01004,Al Resafa
2006-01-31,25,Al Resafa,iq01004,Al Resafa
2006-02-01,517,Al Resafa,iq01004,Al Resafa
2006-02-02,43,Al Resafa,iq01004,Al Resafa
2006-02-03,15,Al Resafa,iq01004,Al Resafa
2006-02-04,4,Al Resafa,iq01004,Al Resafa
2006-02-05,7,Al Resafa,iq01004,Al Resafa
2006-02-06,13,Al Resafa,iq01004,Al Resafa
2006-02-07,4,Al Resafa,iq01004,Al Resafa
2006-02-08,13,Al Resafa,iq01004,Al Resafa
2006-02-09,3,Al Resafa,iq01004,Al Resafa
2006-02-10,11,Al Resafa,iq01004,Al Resafa
2006-02-11,2,Al Resafa,iq01004,Al Resafa
2006-02-12,11,Al Resafa,iq01004,Al Resafa
2006-02-13,10,Al Resafa,iq01004,Al Resafa
2006-02-14,6,Al Resafa,iq01004,Al Resafa
2006-02-15,20,Al Resafa,iq01004,Al Resafa
2006-02-16,17,Al Resafa,iq01004,Al Resafa
2006-02-17,21,Al Resafa,iq01004,Al Resafa
2006-02-18,12,Al Resafa,iq01004,Al Resafa
2006-02-19,11,Al Resafa,iq01004,Al Resafa
2006-02-20,23,Al Resafa,iq01004,Al Resafa
2006-02-21,26,Al Resafa,iq01004,Al Resafa
2006-02-22,124,Al Resafa,iq01004,Al Resafa
2006-02-23,8,Al Resafa,iq01004,Al Resafa
2006-02-24,33,Al Resafa,iq01004,Al Resafa
2006-02-25,16,Al Resafa,iq01004,Al Resafa
2006-02-26,19,Al Resafa,iq01004,Al Resafa
2006-02-27,8,Al Resafa,iq01004,Al Resafa
2006-02-28,66,Al Resafa,iq01004,Al Resafa
2006-03-01,600,Al Resafa,iq01004,Al Resafa
2006-03-02,15,Al Resafa,iq01004,Al Resafa
2006-03-03,1,Al Resafa,iq01004,Al Resafa
2006-03-04,7,Al Resafa,iq01004,Al Resafa
2006-03-05,3,Al Resafa,iq01004,Al Resafa
2006-03-06,4,Al Resafa,iq01004,Al Resafa
2006-03-07,28,Al Resafa,iq01004,Al Resafa
2006-03-08,30,Al Resafa,iq01004,Al Resafa
2006-03-09,23,Al Resafa,iq01004,Al Resafa
2006-03-10,10,Al Resafa,iq01004,Al Resafa
2006-03-11,4,Al Resafa,iq01004,Al Resafa
2006-03-12,87,Al Resafa,iq01004,Al Resafa
2006-03-13,20,Al Resafa,iq01004,Al Resafa
2006-03-14,98,Al Resafa,iq01004,Al Resafa
2006-03-15,30,Al Resafa,iq01004,Al Resafa
2006-03-16,4,Al Resafa,iq01004,Al Resafa
2006-03-17,9,Al Resafa,iq01004,Al Resafa
2006-03-18,20,Al Resafa,iq01004,Al Resafa
2006-03-19,18,Al Resafa,iq01004,Al Resafa
2006-03-20,27,Al Resafa,iq01004,Al Resafa
2006-03-21,5,Al Resafa,iq01004,Al Resafa
2006-03-22,27,Al Resafa,iq01004,Al Resafa
2006-03-23,48,Al Resafa,iq01004,Al Resafa
2006-03-24,26,Al Resafa,iq01004,Al Resafa
2006-03-25,30,Al Resafa,iq01004,Al Resafa
2006-03-26,71,Al Resafa,iq01004,Al Resafa
2006-03-27,27,Al Resafa,iq01004,Al Resafa
2006-03-28,18,Al Resafa,iq01004,Al Resafa
2006-03-29,27,Al Resafa,iq01004,Al Resafa
2006-03-30,7,Al Resafa,iq01004,Al Resafa
2006-03-31,10,Al Resafa,iq01004,Al Resafa
2006-04-01,494,Al Resafa,iq01004,Al Resafa
2006-04-02,60,Al Resafa,iq01004,Al Resafa
2006-04-03,33,Al Resafa,iq01004,Al Resafa
2006-04-04,35,Al Resafa,iq01004,Al Resafa
2006-04-05,13,Al Resafa,iq01004,Al Resafa
2006-04-06,5,Al Resafa,iq01004,Al Resafa
2006-04-07,90,Al Resafa,iq01004,Al Resafa
2006-04-08,10,Al Resafa,iq01004,Al Resafa
2006-04-09,11,Al Resafa,iq01004,Al Resafa
2006-04-10,8,Al Resafa,iq01004,Al Resafa
2006-04-11,24,Al Resafa,iq01004,Al Resafa
2006-04-12,21,Al Resafa,iq01004,Al Resafa
2006-04-13,33,Al Resafa,iq01004,Al Resafa
2006-04-14,7,Al Resafa,iq01004,Al Resafa
2006-04-15,17,Al Resafa,iq01004,Al Resafa
2006-04-16,11,Al Resafa,iq01004,Al Resafa
2006-04-17,24,Al Resafa,iq01004,Al Resafa
2006-04-18,30,Al Resafa,iq01004,Al Resafa
2006-04-19,22,Al Resafa,iq01004,Al Resafa
2006-04-20,5,Al Resafa,iq01004,Al Resafa
2006-04-21,8,Al Resafa,iq01004,Al Resafa
2006-04-22,20,Al Resafa,iq01004,Al Resafa
2006-04-23,25,Al Resafa,iq01004,Al Resafa
2006-04-24,36,Al Resafa,iq01004,Al Resafa
2006-04-25,16,Al Resafa,iq01004,Al Resafa
2006-04-26,24,Al Resafa,iq01004,Al Resafa
2006-04-27,2,Al Resafa,iq01004,Al Resafa
2006-04-28,5,Al Resafa,iq01004,Al Resafa
2006-04-29,15,Al Resafa,iq01004,Al Resafa
2006-04-30,9,Al Resafa,iq01004,Al Resafa
2006-05-01,707,Al Resafa,iq01004,Al Resafa
2006-05-02,50,Al Resafa,iq01004,Al Resafa
2006-05-03,41,Al Resafa,iq01004,Al Resafa
2006-05-04,16,Al Resafa,iq01004,Al Resafa
2006-05-05,24,Al Resafa,iq01004,Al Resafa
2006-05-06,52,Al Resafa,iq01004,Al Resafa
2006-05-07,25,Al Resafa,iq01004,Al Resafa
2006-05-08,25,Al Resafa,iq01004,Al Resafa
2006-05-09,21,Al Resafa,iq01004,Al Resafa
2006-05-10,21,Al Resafa,iq01004,Al Resafa
2006-05-11,6,Al Resafa,iq01004,Al Resafa
2006-05-12,5,Al Resafa,iq01004,Al Resafa
2006-05-13,5,Al Resafa,iq01004,Al Resafa
2006-05-14,21,Al Resafa,iq01004,Al Resafa
2006-05-15,15,Al Resafa,iq01004,Al Resafa
2006-05-16,41,Al Resafa,iq01004,Al Resafa
2006-05-17,16,Al Resafa,iq01004,Al Resafa
2006-05-18,16,Al Resafa,iq01004,Al Resafa
2006-05-19,9,Al Resafa,iq01004,Al Resafa
2006-05-20,31,Al Resafa,iq01004,Al Resafa
2006-05-21,31,Al Resafa,iq01004,Al Resafa
2006-05-22,19,Al Resafa,iq01004,Al Resafa
2006-05-23,29,Al Resafa,iq01004,Al Resafa
2006-05-24,14,Al Resafa,iq01004,Al Resafa
2006-05-25,9,Al Resafa,iq01004,Al Resafa
2006-05-26,25,Al Resafa,iq01004,Al Resafa
2006-05-27,11,Al Resafa,iq01004,Al Resafa
2006-05-28,16,Al Resafa,iq01004,Al Resafa
2006-05-29,38,Al Resafa,iq01004,Al Resafa
2006-05-30,87,Al Resafa,iq01004,Al Resafa
2006-05-31,15,Al Resafa,iq01004,Al Resafa
2006-06-01,1031,Al Resafa,iq01004,Al Resafa
2006-06-02,11,Al Resafa,iq01004,Al Resafa
2006-06-03,33,Al Resafa,iq01004,Al Resafa
2006-06-04,25,Al Resafa,iq01004,Al Resafa
2006-06-05,39,Al Resafa,iq01004,Al Resafa
2006-06-06,19,Al Resafa,iq01004,Al Resafa
2006-06-07,24,Al Resafa,iq01004,Al Resafa
2006-06-08,42,Al Resafa,iq01004,Al Resafa
2006-06-09,28,Al Resafa,iq01004,Al Resafa
2006-06-10,22,Al Resafa,iq01004,Al Resafa
2006-06-11,12,Al Resafa,iq01004,Al Resafa
2006-06-12,35,Al Resafa,iq01004,Al Resafa
2006-06-13,17,Al Resafa,iq01004,Al Resafa
2006-06-14,2,Al Resafa,iq01004,Al Resafa
2006-06-15,11,Al Resafa,iq01004,Al Resafa
2006-06-16,19,Al Resafa,iq01004,Al Resafa
2006-06-17,40,Al Resafa,iq01004,Al Resafa
2006-06-18,22,Al Resafa,iq01004,Al Resafa
2006-06-19,9,Al Resafa,iq01004,Al Resafa
2006-06-20,20,Al Resafa,iq01004,Al Resafa
2006-06-21,13,Al Resafa,iq01004,Al Resafa
2006-06-22,10,Al Resafa,iq01004,Al Resafa
2006-06-23,13,Al Resafa,iq01004,Al Resafa
2006-06-24,1,Al Resafa,iq01004,Al Resafa
2006-06-25,18,Al Resafa,iq01004,Al Resafa
2006-06-26,6,Al Resafa,iq01004,Al Resafa
2006-06-27,16,Al Resafa,iq01004,Al Resafa
2006-06-28,30,Al Resafa,iq01004,Al Resafa
2006-06-29,16,Al Resafa,iq01004,Al Resafa
2006-06-30,8,Al Resafa,iq01004,Al Resafa
2006-07-01,1187,Al Resafa,iq01004,Al Resafa
2006-07-02,18,Al Resafa,iq01004,Al Resafa
2006-07-03,4,Al Resafa,iq01004,Al Resafa
2006-07-04,12,Al Resafa,iq01004,Al Resafa
2006-07-05,15,Al Resafa,iq01004,Al Resafa
2006-07-06,45,Al Resafa,iq01004,Al Resafa
2006-07-07,20,Al Resafa,iq01004,Al Resafa
2006-07-08,19,Al Resafa,iq01004,Al Resafa
2006-07-09,81,Al Resafa,iq01004,Al Resafa
2006-07-10,36,Al Resafa,iq01004,Al Resafa
2006-07-11,63,Al Resafa,iq01004,Al Resafa
2006-07-12,17,Al Resafa,iq01004,Al Resafa
2006-07-13,20,Al Resafa,iq01004,Al Resafa
2006-07-14,14,Al Resafa,iq01004,Al Resafa
2006-07-15,15,Al Resafa,iq01004,Al Resafa
2006-07-16,17,Al Resafa,iq01004,Al Resafa
2006-07-17,22,Al Resafa,iq01004,Al Resafa
2006-07-18,9,Al Resafa,iq01004,Al Resafa
2006-07-19,62,Al Resafa,iq01004,Al Resafa
2006-07-20,25,Al Resafa,iq01004,Al Resafa
2006-07-21,9,Al Resafa,iq01004,Al Resafa
2006-07-22,6,Al Resafa,iq01004,Al Resafa
2006-07-23,73,Al Resafa,iq01004,Al Resafa
2006-07-24,17,Al Resafa,iq01004,Al Resafa
2006-07-25,15,Al Resafa,iq01004,Al Resafa
2006-07-26,9,Al Resafa,iq01004,Al Resafa
2006-07-27,60,Al Resafa,iq01004,Al Resafa
2006-07-28,4,Al Resafa,iq01004,Al Resafa
2006-07-29,23,Al Resafa,iq01004,Al Resafa
2006-07-30,17,Al Resafa,iq01004,Al Resafa
2006-07-31,30,Al Resafa,iq01004,Al Resafa
2006-08-01,1003,Al Resafa,iq01004,Al Resafa
2006-08-02,54,Al Resafa,iq01004,Al Resafa
2006-08-03,25,Al Resafa,iq01004,Al Resafa
2006-08-04,3,Al Resafa,iq01004,Al Resafa
2006-08-05,15,Al Resafa,iq01004,Al Resafa
2006-08-06,17,Al Resafa,iq01004,Al Resafa
2006-08-07,11,Al Resafa,iq01004,Al Resafa
2006-08-08,37,Al Resafa,iq01004,Al Resafa
2006-08-09,15,Al Resafa,iq01004,Al Resafa
2006-08-10,15,Al Resafa,iq01004,Al Resafa
2006-08-11,9,Al Resafa,iq01004,Al Resafa
2006-08-12,7,Al Resafa,iq01004,Al Resafa
2006-08-13,76,Al Resafa,iq01004,Al Resafa
2006-08-14,10,Al Resafa,iq01004,Al Resafa
2006-08-15,1,Al Resafa,iq01004,Al Resafa
2006-08-16,25,Al Resafa,iq01004,Al Resafa
2006-08-17,16,Al Resafa,iq01004,Al Resafa
2006-08-18,9,Al Resafa,iq01004,Al Resafa
2006-08-19,3,Al Resafa,iq01004,Al Resafa
2006-08-20,20,Al Resafa,iq01004,Al Resafa
2006-08-21,12,Al Resafa,iq01004,Al Resafa
2006-08-22,6,Al Resafa,iq01004,Al Resafa
2006-08-23,6,Al Resafa,iq01004,Al Resafa
2006-08-24,7,Al Resafa,iq01004,Al Resafa
2006-08-26,20,Al Resafa,iq01004,Al Resafa
2006-08-27,15,Al Resafa,iq01004,Al Resafa
2006-08-28,24,Al Resafa,iq01004,Al Resafa
2006-08-29,29,Al Resafa,iq01004,Al Resafa
2006-08-30,47,Al Resafa,iq01004,Al Resafa
2006-08-31,72,Al Resafa,iq01004,Al Resafa
2006-09-01,408,Al Resafa,iq01004,Al Resafa
2006-09-02,8,Al Resafa,iq01004,Al Resafa
2006-09-03,6,Al Resafa,iq01004,Al Resafa
2006-09-04,46,Al Resafa,iq01004,Al Resafa
2006-09-05,26,Al Resafa,iq01004,Al Resafa
2006-09-06,29,Al Resafa,iq01004,Al Resafa
2006-09-07,48,Al Resafa,iq01004,Al Resafa
2006-09-08,18,Al Resafa,iq01004,Al Resafa
2006-09-09,17,Al Resafa,iq01004,Al Resafa
2006-09-10,27,Al Resafa,iq01004,Al Resafa
2006-09-11,25,Al Resafa,iq01004,Al Resafa
2006-09-12,11,Al Resafa,iq01004,Al Resafa
2006-09-13,76,Al Resafa,iq01004,Al Resafa
2006-09-14,117,Al Resafa,iq01004,Al Resafa
2006-09-15,53,Al Resafa,iq01004,Al Resafa
2006-09-16,12,Al Resafa,iq01004,Al Resafa
2006-09-17,36,Al Resafa,iq01004,Al Resafa
2006-09-18,15,Al Resafa,iq01004,Al Resafa
2006-09-19,60,Al Resafa,iq01004,Al Resafa
2006-09-20,44,Al Resafa,iq01004,Al Resafa
2006-09-21,58,Al Resafa,iq01004,Al Resafa
2006-09-22,45,Al Resafa,iq01004,Al Resafa
2006-09-23,53,Al Resafa,iq01004,Al Resafa
2006-09-24,26,Al Resafa,iq01004,Al Resafa
2006-09-25,35,Al Resafa,iq01004,Al Resafa
2006-09-26,50,Al Resafa,iq01004,Al Resafa
2006-09-27,80,Al Resafa,iq01004,Al Resafa
2006-09-28,15,Al Resafa,iq01004,Al Resafa
2006-09-29,45,Al Resafa,iq01004,Al Resafa
2006-09-30,2,Al Resafa,iq01004,Al Resafa
2006-10-01,464,Al Resafa,iq01004,Al Resafa
2006-10-02,28,Al Resafa,iq01004,Al Resafa
2006-10-03,34,Al Resafa,iq01004,Al Resafa
2006-10-04,53,Al Resafa,iq01004,Al Resafa
2006-10-05,33,Al Resafa,iq01004,Al Resafa
2006-10-06,59,Al Resafa,iq01004,Al Resafa
2006-10-07,57,Al Resafa,iq01004,Al Resafa
2006-10-08,48,Al Resafa,iq01004,Al Resafa
2006-10-09,79,Al Resafa,iq01004,Al Resafa
2006-10-10,28,Al Resafa,iq01004,Al Resafa
2006-10-11,57,Al Resafa,iq01004,Al Resafa
2006-10-12,26,Al Resafa,iq01004,Al Resafa
2006-10-13,52,Al Resafa,iq01004,Al Resafa
2006-10-14,1,Al Resafa,iq01004,Al Resafa
2006-10-15,45,Al Resafa,iq01004,Al Resafa
2006-10-16,96,Al Resafa,iq01004,Al Resafa
2006-10-17,42,Al Resafa,iq01004,Al Resafa
2006-10-18,42,Al Resafa,iq01004,Al Resafa
2006-10-19,21,Al Resafa,iq01004,Al Resafa
2006-10-20,32,Al Resafa,iq01004,Al Resafa
2006-10-21,29,Al Resafa,iq01004,Al Resafa
2006-10-22,58,Al Resafa,iq01004,Al Resafa
2006-10-23,40,Al Resafa,iq01004,Al Resafa
2006-10-24,16,Al Resafa,iq01004,Al Resafa
2006-10-25,14,Al Resafa,iq01004,Al Resafa
2006-10-26,12,Al Resafa,iq01004,Al Resafa
2006-10-27,8,Al Resafa,iq01004,Al Resafa
2006-10-28,35,Al Resafa,iq01004,Al Resafa
2006-10-29,28,Al Resafa,iq01004,Al Resafa
2006-10-30,58,Al Resafa,iq01004,Al Resafa
2006-10-31,88,Al Resafa,iq01004,Al Resafa
2006-11-01,71,Al Resafa,iq01004,Al Resafa
2006-11-02,124,Al Resafa,iq01004,Al Resafa
2006-11-03,26,Al Resafa,iq01004,Al Resafa
2006-11-04,22,Al Resafa,iq01004,Al Resafa
2006-11-05,56,Al Resafa,iq01004,Al Resafa
2006-11-06,16,Al Resafa,iq01004,Al Resafa
2006-11-07,57,Al Resafa,iq01004,Al Resafa
2006-11-08,51,Al Resafa,iq01004,Al Resafa
2006-11-09,37,Al Resafa,iq01004,Al Resafa
2006-11-10,41,Al Resafa,iq01004,Al Resafa
2006-11-11,39,Al Resafa,iq01004,Al Resafa
2006-11-12,105,Al Resafa,iq01004,Al Resafa
2006-11-13,54,Al Resafa,iq01004,Al Resafa
2006-11-14,124,Al Resafa,iq01004,Al Resafa
2006-11-15,20,Al Resafa,iq01004,Al Resafa
2006-11-16,46,Al Resafa,iq01004,Al Resafa
2006-11-17,45,Al Resafa,iq01004,Al Resafa
2006-11-18,57,Al Resafa,iq01004,Al Resafa
2006-11-19,76,Al Resafa,iq01004,Al Resafa
2006-11-20,32,Al Resafa,iq01004,Al Resafa
2006-11-21,50,Al Resafa,iq01004,Al Resafa
2006-11-22,93,Al Resafa,iq01004,Al Resafa
2006-11-23,287,Al Resafa,iq01004,Al Resafa
2006-11-24,45,Al Resafa,iq01004,Al Resafa
2006-11-25,21,Al Resafa,iq01004,Al Resafa
2006-11-26,68,Al Resafa,iq01004,Al Resafa
2006-11-27,17,Al Resafa,iq01004,Al Resafa
2006-11-28,45,Al Resafa,iq01004,Al Resafa
2006-11-29,67,Al Resafa,iq01004,Al Resafa
2006-11-30,26,Al Resafa,iq01004,Al Resafa
2006-12-01,35,Al Resafa,iq01004,Al Resafa
2006-12-02,111,Al Resafa,iq01004,Al Resafa
2006-12-03,59,Al Resafa,iq01004,Al Resafa
2006-12-04,62,Al Resafa,iq01004,Al Resafa
2006-12-05,51,Al Resafa,iq01004,Al Resafa
2006-12-06,67,Al Resafa,iq01004,Al Resafa
2006-12-07,48,Al Resafa,iq01004,Al Resafa
2006-12-08,41,Al Resafa,iq01004,Al Resafa
2006-12-09,62,Al Resafa,iq01004,Al Resafa
2006-12-10,65,Al Resafa,iq01004,Al Resafa
2006-12-11,68,Al Resafa,iq01004,Al Resafa
2006-12-12,120,Al Resafa,iq01004,Al Resafa
2006-12-13,66,Al Resafa,iq01004,Al Resafa
2006-12-14,72,Al Resafa,iq01004,Al Resafa
2006-12-15,1,Al Resafa,iq01004,Al Resafa
2006-12-16,57,Al Resafa,iq01004,Al Resafa
2006-12-17,41,Al Resafa,iq01004,Al Resafa
2006-12-18,61,Al Resafa,iq01004,Al Resafa
2006-12-19,57,Al Resafa,iq01004,Al Resafa
2006-12-20,97,Al Resafa,iq01004,Al Resafa
2006-12-21,64,Al Resafa,iq01004,Al Resafa
2006-12-22,14,Al Resafa,iq01004,Al Resafa
2006-12-23,49,Al Resafa,iq01004,Al Resafa
2006-12-24,32,Al Resafa,iq01004,Al Resafa
2006-12-25,59,Al Resafa,iq01004,Al Resafa
2006-12-26,156,Al Resafa,iq01004,Al Resafa
2006-12-27,55,Al Resafa,iq01004,Al Resafa
2006-12-28,26,Al Resafa,iq01004,Al Resafa
2006-12-29,23,Al Resafa,iq01004,Al Resafa
2006-12-30,56,Al Resafa,iq01004,Al Resafa
2006-12-31,60,Al Resafa,iq01004,Al Resafa
2007-01-01,54,Al Resafa,iq01004,Al Resafa
2007-01-02,37,Al Resafa,iq01004,Al Resafa
2007-01-03,49,Al Resafa,iq01004,Al Resafa
2007-01-04,79,Al Resafa,iq01004,Al Resafa
2007-01-05,79,Al Resafa,iq01004,Al Resafa
2007-01-06,12,Al Resafa,iq01004,Al Resafa
2007-01-07,56,Al Resafa,iq01004,Al Resafa
2007-01-08,34,Al Resafa,iq01004,Al Resafa
2007-01-09,104,Al Resafa,iq01004,Al Resafa
2007-01-10,50,Al Resafa,iq01004,Al Resafa
2007-01-11,17,Al Resafa,iq01004,Al Resafa
2007-01-12,35,Al Resafa,iq01004,Al Resafa
2007-01-13,48,Al Resafa,iq01004,Al Resafa
2007-01-14,15,Al Resafa,iq01004,Al Resafa
2007-01-15,34,Al Resafa,iq01004,Al Resafa
2007-01-16,180,Al Resafa,iq01004,Al Resafa
2007-01-17,53,Al Resafa,iq01004,Al Resafa
2007-01-18,27,Al Resafa,iq01004,Al Resafa
2007-01-19,56,Al Resafa,iq01004,Al Resafa
2007-01-20,14,Al Resafa,iq01004,Al Resafa
2007-01-21,8,Al Resafa,iq01004,Al Resafa
2007-01-22,125,Al Resafa,iq01004,Al Resafa
2007-01-23,69,Al Resafa,iq01004,Al Resafa
2007-01-24,53,Al Resafa,iq01004,Al Resafa
2007-01-25,71,Al Resafa,iq01004,Al Resafa
2007-01-26,26,Al Resafa,iq01004,Al Resafa
2007-01-27,113,Al Resafa,iq01004,Al Resafa
2007-01-28,82,Al Resafa,iq01004,Al Resafa
2007-01-29,42,Al Resafa,iq01004,Al Resafa
2007-01-30,40,Al Resafa,iq01004,Al Resafa
2007-01-31,29,Al Resafa,iq01004,Al Resafa
2007-02-01,48,Al Resafa,iq01004,Al Resafa
2007-02-02,46,Al Resafa,iq01004,Al Resafa
2007-02-03,157,Al Resafa,iq01004,Al Resafa
2007-02-04,78,Al Resafa,iq01004,Al Resafa
2007-02-05,67,Al Resafa,iq01004,Al Resafa
2007-02-06,39,Al Resafa,iq01004,Al Resafa
2007-02-07,45,Al Resafa,iq01004,Al Resafa
2007-02-08,80,Al Resafa,iq01004,Al Resafa
2007-02-09,40,Al Resafa,iq01004,Al Resafa
2007-02-10,44,Al Resafa,iq01004,Al Resafa
2007-02-11,34,Al Resafa,iq01004,Al Resafa
2007-02-12,146,Al Resafa,iq01004,Al Resafa
2007-02-13,42,Al Resafa,iq01004,Al Resafa
2007-02-14,22,Al Resafa,iq01004,Al Resafa
2007-02-15,44,Al Resafa,iq01004,Al Resafa
2007-02-16,1,Al Resafa,iq01004,Al Resafa
2007-02-17,6,Al Resafa,iq01004,Al Resafa
2007-02-18,70,Al Resafa,iq01004,Al Resafa
2007-02-19,47,Al Resafa,iq01004,Al Resafa
2007-02-20,44,Al Resafa,iq01004,Al Resafa
2007-02-21,37,Al Resafa,iq01004,Al Resafa
2007-02-22,21,Al Resafa,iq01004,Al Resafa
2007-02-23,8,Al Resafa,iq01004,Al Resafa
2007-02-24,49,Al Resafa,iq01004,Al Resafa
2007-02-25,80,Al Resafa,iq01004,Al Resafa
2007-02-26,48,Al Resafa,iq01004,Al Resafa
2007-02-27,45,Al Resafa,iq01004,Al Resafa
2007-02-28,30,Al Resafa,iq01004,Al Resafa
2007-03-01,23,Al Resafa,iq01004,Al Resafa
2007-03-02,19,Al Resafa,iq01004,Al Resafa
2007-03-03,17,Al Resafa,iq01004,Al Resafa
2007-03-04,25,Al Resafa,iq01004,Al Resafa
2007-03-05,80,Al Resafa,iq01004,Al Resafa
2007-03-06,63,Al Resafa,iq01004,Al Resafa
2007-03-07,34,Al Resafa,iq01004,Al Resafa
2007-03-08,10,Al Resafa,iq01004,Al Resafa
2007-03-09,14,Al Resafa,iq01004,Al Resafa
2007-03-10,66,Al Resafa,iq01004,Al Resafa
2007-03-11,69,Al Resafa,iq01004,Al Resafa
2007-03-12,18,Al Resafa,iq01004,Al Resafa
2007-03-13,38,Al Resafa,iq01004,Al Resafa
2007-03-14,24,Al Resafa,iq01004,Al Resafa
2007-03-15,32,Al Resafa,iq01004,Al Resafa
2007-03-16,16,Al Resafa,iq01004,Al Resafa
2007-03-17,45,Al Resafa,iq01004,Al Resafa
2007-03-18,18,Al Resafa,iq01004,Al Resafa
2007-03-19,48,Al Resafa,iq01004,Al Resafa
2007-03-20,50,Al Resafa,iq01004,Al Resafa
2007-03-21,52,Al Resafa,iq01004,Al Resafa
2007-03-22,27,Al Resafa,iq01004,Al Resafa
2007-03-23,44,Al Resafa,iq01004,Al Resafa
2007-03-24,68,Al Resafa,iq01004,Al Resafa
2007-03-25,22,Al Resafa,iq01004,Al Resafa
